id,valor,categoria,hora,is_fraud
422,545.11,C,22,0
423,279.15,A,2,0
424,88.24,C,19,0
425,93.04,B,4,0
426,145.83,B,11,0
427,123.57,C,9,0
428,747.24,C,14,0
429,260.74,A,20,0
430,31.89,B,12,0
431,40.57,B,7,0
432,4052.97,A,20,0
433,161.29,C,16,0
434,619.89,D,2,0
435,18.47,D,22,0
436,367.43,B,13,0
437,24.92,D,3,0
438,41.78,D,14,0
439,21.33,A,7,0
440,1613.35,C,12,0
441,18.55,A,13,0
442,125.89,D,19,0
443,241.88,D,19,0
444,367.04,A,10,0
445,212.18,A,19,0
446,351.45,D,19,0
447,116.67,A,17,0
448,30.14,B,1,0
449,1216.57,B,11,0
450,247.05,C,9,0
451,152.25,D,6,0
452,31.54,D,5,0
453,4767.22,B,8,0
454,2158.5,D,18,0
455,53.68,D,6,0
456,434.52,D,3,0
457,6.61,B,11,0
458,159.46,D,8,0
459,1914.3,D,7,0
460,232.84,B,5,0
461,245.36,A,12,0
462,633.69,D,8,0
463,78.09,C,22,0
464,493.11,A,12,0
465,54.15,C,19,0
466,4035.45,C,20,0
467,143.36,D,11,0
468,7.82,C,13,0
469,719.31,C,11,0
470,4676.55,A,19,0
471,737.2,C,13,0
472,30.06,D,4,0
473,81.68,A,7,0
474,80.86,B,12,0
475,108.22,D,13,0
476,199.41,A,4,0
477,174.7,A,4,0
478,331.43,A,6,0
479,2441.08,B,17,0
480,14.92,D,18,0
481,253.96,C,16,0
482,69.6,B,4,0
483,123.04,C,14,0
484,944.0,B,6,0
485,68.44,A,7,0
486,89.84,B,11,0
487,3200.45,B,6,1
488,28.55,A,7,0
489,1299.48,B,12,0
490,1061.01,C,9,0
491,11.06,C,4,0
492,288.65,D,19,0
493,450.96,D,18,0
494,648.51,B,15,0
495,124.07,D,9,0
496,835.73,D,16,0
497,489.9,B,2,0
498,349.32,D,14,0
499,3593.93,C,7,0
500,56.66,C,3,0
501,119.92,A,12,0
502,32.24,B,19,0
503,424.34,C,12,0
504,1236.8,B,11,0
505,64.1,C,12,0
506,945.45,C,4,0
507,16.45,B,7,0
508,16.71,A,5,0
509,58.33,A,17,0
510,1094.32,C,16,0
511,101.67,D,15,0
512,185.55,D,12,0
513,35.78,A,12,0
514,1087.25,D,7,0
515,1133.11,D,21,0
516,1114.8,A,7,0
517,3084.15,C,19,0
518,86.56,D,22,0
519,11236.36,A,6,1
520,99.33,C,3,0
521,244.06,D,14,0
522,29.1,B,14,0
523,863.5,A,19,0
524,49.52,B,18,0
525,424.42,C,11,0
526,4.93,D,16,0
527,48.48,D,11,0
528,166.67,C,20,0
529,235.38,D,20,0
530,1442.02,D,11,0
531,927.82,A,21,0
532,1317.72,A,0,1
533,56.08,B,1,0
534,20.54,C,13,0
535,6014.43,A,10,0
536,46.89,D,15,0
537,699.97,B,16,0
538,512.96,B,13,0
539,118.34,B,13,0
540,857.87,D,16,0
541,282.97,C,1,0
542,2764.64,C,23,0
543,408.59,D,20,0
544,257.71,D,18,0
545,64.43,C,19,0
546,1502.48,D,17,0
547,119.29,C,3,0
548,1039.56,D,12,0
549,22.28,D,2,0
550,343.62,A,20,0
551,382.9,D,21,0
552,33.15,B,7,0
553,1079.58,D,8,0
554,417.56,C,9,0
555,629.88,A,13,0
556,100.06,C,21,0
557,2120.44,A,19,0
558,81.77,A,13,0
559,1579.93,B,13,0
560,1524.51,D,5,1
561,378.38,A,12,0
562,366.43,A,22,0
563,167.18,D,11,0
564,553.73,C,21,0
565,34.22,D,8,0
566,396.9,C,16,0
567,1358.7,A,21,0
568,38.12,A,9,0
569,214.56,A,17,0
570,4168.89,C,13,0
571,65.09,A,20,0
572,562.27,A,12,0
573,3520.72,D,13,0
574,1758.89,C,11,0
575,77.98,C,20,0
576,245.56,D,13,0
577,30.05,B,12,0
578,247.86,C,19,0
579,1276.66,B,20,0
580,22.14,B,22,0
581,285.6,D,0,0
582,68.8,D,14,0
583,183.73,B,21,0
584,253.33,C,21,0
585,121.61,B,9,0
586,135.83,D,19,0
587,97.24,D,12,0
588,21.13,B,5,0
589,510.55,B,8,0
590,716.85,D,3,0
591,4533.52,C,20,0
592,1440.5,C,4,1
593,181.6,D,15,0
594,950.67,D,1,0
595,29839.15,C,8,0
596,3463.8,B,10,0
597,405.79,C,19,0
598,348.72,A,21,0
599,3668.17,A,22,0
600,583.4,C,6,0
601,427.49,A,19,0
602,377.84,D,11,0
603,2154.77,B,19,0
604,64.29,A,13,0
605,578.0,C,0,0
606,101.63,C,23,0
607,195.03,B,1,0
608,667.21,C,18,0
609,215.61,D,18,0
610,33.18,C,3,0
611,2119.43,D,23,0
612,54.77,A,13,0
613,60.91,B,4,0
614,29.69,B,1,0
615,266.59,D,13,0
616,41.34,A,21,0
617,903.44,B,5,0
618,3209.7,B,12,0
619,43.24,B,18,0
620,1578.05,A,17,0
621,86.58,C,12,0
622,347.23,D,12,0
623,116.6,A,1,0
624,33.95,A,19,0
625,421.38,D,16,0
626,414.18,C,17,0
627,1442.2,C,9,0
628,8.22,D,19,0
629,30.69,B,14,0
630,48.03,A,0,0
631,2743.59,D,12,0
632,2272.76,C,20,0
633,6353.84,A,17,0
634,646.39,C,0,0
635,157.35,A,17,0
636,101.27,C,8,0
637,2469.76,A,5,1
638,693.67,A,8,0
639,565.06,D,11,0
640,60.68,C,7,0
641,32.0,B,12,0
642,697.63,B,5,0
643,678.94,B,10,0
644,185.76,D,20,0
645,16.05,C,15,0
646,2205.09,C,21,0
647,72.74,D,13,0
648,8.8,A,14,0
649,841.89,B,3,0
650,348.73,D,12,0
651,250.21,B,5,0
652,527.37,C,21,0
653,95.62,D,21,0
654,582.67,D,4,0
655,163.41,B,12,0
656,140.91,B,3,0
657,47.09,C,13,0
658,85.98,D,23,0
659,936.17,C,6,0
660,49.82,D,6,0
661,105.78,B,16,0
662,288.23,D,17,0
663,82.1,B,20,0
664,248.97,A,12,0
665,315.76,A,11,0
666,82.26,C,9,0
667,1985.43,D,13,0
668,28.06,B,4,0
669,622.24,D,20,0
670,1868.19,B,20,0
671,8.52,A,3,0
672,511.43,C,11,0
673,120.45,D,0,0
674,2752.27,B,12,0
675,243.13,B,1,0
676,123.61,B,12,0
677,58.26,B,21,0
678,634.0,A,10,0
679,434.18,A,18,0
680,15.64,A,11,0
681,79.72,B,12,0
682,12.77,A,16,0
683,1314.45,D,14,0
684,713.11,D,14,0
685,746.48,B,13,0
686,2159.42,C,20,0
687,61.59,D,19,0
688,2650.84,D,0,1
689,98.54,D,18,0
690,176.45,D,2,0
691,109.73,C,21,0
692,1117.86,A,17,0
693,59.95,D,23,0
694,55.61,D,18,0
695,18.16,A,11,0
696,340.37,B,5,0
697,3755.07,D,2,1
698,2963.35,D,12,0
699,37.24,B,11,0
700,16.23,C,16,0
701,90.97,D,11,0
702,26.64,B,11,0
703,85.17,C,18,0
704,53.62,B,21,0
705,4951.38,B,21,0
706,8.99,C,17,0
707,3380.25,C,12,0
708,156.23,B,12,0
709,254.94,C,10,0
710,25.43,C,4,0
711,431.33,D,4,0
712,215.01,B,12,0
713,444.27,D,13,0
714,86.56,C,22,0
715,26.95,B,5,0
716,251.42,B,19,0
717,1572.04,D,6,1
718,118.69,A,19,0
719,91.35,C,14,0
720,1521.59,C,8,0
721,291.74,D,1,0
722,577.29,B,0,0
723,5.92,A,3,0
724,267.6,C,8,0
725,1.32,B,4,0
726,1402.42,C,3,1
727,233.59,A,17,0
728,821.18,A,23,0
729,2457.01,C,12,0
730,263.29,D,21,0
731,116.28,D,12,0
732,6093.91,D,13,0
733,461.91,C,22,0
734,8155.2,C,3,1
735,52.56,D,17,0
736,61.93,A,3,0
737,6272.01,D,21,0
738,332.92,A,21,0
739,355.47,B,21,0
740,118.55,C,23,0
741,195.69,B,4,0
742,1295.85,D,16,0
743,280.97,C,20,0
744,87.24,C,12,0
745,85.41,B,18,0
746,669.78,C,21,0
747,327.5,D,7,0
748,111.85,A,19,0
749,83.69,A,9,0
750,450.99,C,1,0
751,783.61,D,21,0
752,2614.18,D,2,1
753,31.15,C,21,0
754,94.05,D,11,0
755,14.27,B,11,0
756,115.07,B,9,0
757,111.38,B,2,0
758,305.44,D,15,0
759,50.84,C,20,0
760,1369.32,B,23,0
761,457.64,D,10,0
762,532.81,B,19,0
763,5.27,A,16,0
764,1747.69,B,7,0
765,47.06,C,20,0
766,1520.88,B,23,0
767,581.86,B,16,0
768,1996.43,C,13,0
769,15.79,A,5,0
770,1540.53,D,21,0
771,87.62,D,12,0
772,182.46,D,12,0
773,124.15,B,12,0
774,36.77,C,20,0
775,1937.64,A,0,1
776,2002.31,B,1,1
777,239.61,A,19,0
778,291.29,D,21,0
779,14.0,D,21,0
780,10.98,C,3,0
781,123.8,B,7,0
782,59.89,C,18,0
783,1061.85,B,23,0
784,888.14,A,19,0
785,56.63,A,11,0
786,51.03,D,18,0
787,31918.02,D,20,0
788,294.63,D,13,0
789,48.91,B,13,0
790,184.57,A,21,0
791,4990.94,C,16,0
792,49999.9,C,23,0
793,121.44,C,10,0
794,486.96,D,6,0
795,452.38,A,20,0
796,160.18,A,11,0
797,75.66,A,17,0
798,2869.25,C,19,0
799,39.35,A,20,0
800,19.95,B,0,0
801,68.71,A,16,0
802,341.94,A,2,0
803,163.01,B,21,0
804,62.31,C,19,0
805,34.07,C,11,0
806,135.69,D,3,0
807,43.05,B,12,0
808,35.84,D,22,0
809,184.08,D,22,0
810,16.07,D,16,0
811,4833.87,D,12,0
812,235.04,B,19,0
813,12.58,C,13,0
814,131.16,B,15,0
815,17942.63,B,11,0
816,6.71,D,10,0
817,7.33,C,17,0
818,199.41,B,4,0
819,66.35,D,20,0
820,64.79,B,23,0
821,441.53,B,8,0
822,299.43,B,6,0
823,0.24,C,16,0
824,251.08,A,20,0
825,26.22,C,18,0
826,273.37,B,2,0
827,98.38,D,7,0
828,576.2,D,5,0
829,1557.7,A,20,0
830,18.99,D,6,0
831,23.49,C,3,0
832,1220.51,C,19,0
833,29.77,A,0,0
834,630.03,C,12,0
835,30.97,C,12,0
836,2322.04,A,19,0
837,3869.52,C,9,0
838,136.93,A,18,0
839,94.41,D,19,0
840,78.69,B,22,0
841,28.56,B,20,0
842,1681.26,D,20,0
843,3460.9,D,12,0
844,139.89,B,19,0
845,205.73,A,2,0
846,228.53,C,20,0
847,76.22,C,21,0
848,484.27,C,5,0
849,40.76,D,18,0
850,405.95,A,13,0
851,298.52,C,1,0
852,28.1,C,20,0
853,5286.63,A,15,0
854,5566.57,B,13,0
855,135.18,A,21,0
856,378.23,D,13,0
857,1307.18,A,9,0
858,17.19,B,23,0
859,86.28,D,21,0
860,31.52,C,14,0
861,559.75,D,13,0
862,145.59,A,13,0
863,43.02,D,18,0
864,32.43,B,19,0
865,161.98,B,19,0
866,182.95,A,22,0
867,318.68,A,12,0
868,521.3,C,17,0
869,2818.72,C,14,0
870,931.28,B,2,0
871,560.37,B,22,0
872,53.11,C,0,0
873,150.66,D,3,0
874,211.21,A,19,0
875,3024.05,D,19,0
876,122.49,A,13,0
877,74.4,C,11,0
878,34.36,D,12,0
879,118.6,A,11,0
880,103.65,C,21,0
881,113.51,A,5,0
882,187.91,D,12,0
883,86.56,A,6,0
884,61.31,B,5,0
885,71.9,B,18,0
886,6952.69,A,11,0
887,2944.22,C,19,0
888,170.83,D,20,0
889,17.49,C,18,0
890,13.42,B,22,0
891,7.21,D,0,0
892,132.01,B,4,0
893,858.15,B,19,0
894,24.28,C,1,0
895,862.67,B,5,0
896,9.22,C,0,0
897,53.39,A,21,0
898,679.84,C,5,0
899,209.54,A,13,0
900,5.18,B,4,0
901,8.25,C,1,0
902,27.13,B,21,0
903,32.08,D,8,0
904,535.28,A,8,0
905,673.07,C,14,0
906,234.45,C,7,0
907,225.49,A,21,0
908,859.41,C,13,0
909,2.53,C,3,0
910,194.82,B,6,0
911,94.29,A,7,0
912,1147.51,B,15,0
913,1176.24,C,23,0
914,534.98,D,9,0
915,12.79,D,11,0
916,46.23,A,12,0
917,17.11,B,11,0
918,38.99,D,11,0
919,543.94,D,6,0
920,93.0,B,18,0
921,1.22,C,13,0
922,61.75,A,2,0
923,143.94,B,6,0
924,153.29,C,15,0
925,2720.43,D,3,1
926,4094.17,B,10,0
927,31.6,C,7,0
928,320.58,C,12,0
929,236.7,C,5,0
930,150.38,B,19,0
931,44.63,B,15,0
932,165.04,B,5,0
933,16084.19,C,0,1
934,1055.02,C,13,0
935,47.0,B,11,0
936,8779.94,C,20,0
937,1429.11,B,18,0
938,528.69,B,15,0
939,17.72,C,13,0
940,860.6,C,8,0
941,23.32,B,13,0
942,4077.21,A,0,1
943,618.36,D,12,0
944,1532.85,D,6,1
945,24.34,B,9,0
946,586.94,D,8,0
947,7.3,D,1,0
948,2501.11,B,22,0
949,995.93,C,16,0
950,25.46,A,13,0
951,246.83,C,14,0
952,1028.65,D,3,1
953,308.23,B,12,0
954,42.43,A,17,0
955,1225.36,D,20,0
956,40.21,A,19,0
957,674.38,C,21,0
958,122.42,C,17,0
959,242.15,D,5,0
960,44.1,D,3,0
961,1579.3,D,11,0
962,55.22,C,18,0
963,1009.18,B,19,0
964,1406.08,A,20,0
965,2533.34,B,22,0
966,6019.6,B,23,0
967,957.77,B,20,0
968,15.22,A,12,0
969,37.37,C,14,0
970,26.83,C,19,0
971,61.98,B,21,0
972,757.45,C,23,0
973,43.79,A,11,0
974,413.73,A,5,0
975,1127.94,D,19,0
976,49.3,A,22,0
977,317.76,B,4,0
978,9.1,C,8,0
979,858.34,B,6,0
980,8090.02,A,3,1
981,4.51,B,16,0
982,105.64,C,1,0
983,2601.35,A,22,0
984,190.46,B,2,0
985,557.1,B,12,0
986,11.6,A,7,0
987,261.82,C,12,0
988,4662.06,B,21,0
989,175.86,B,21,0
990,5.42,B,9,0
991,2106.36,A,8,0
992,136.88,A,4,0
993,1283.65,D,11,0
994,4740.72,C,13,0
995,741.99,C,1,0
996,43.27,A,20,0
997,4.55,D,4,0
998,30.77,C,21,0
999,1946.81,D,16,0
1000,48.81,B,8,0
1001,16.74,B,16,0
1002,116.43,D,4,0
1003,31.61,B,9,0
1004,368.99,C,23,0
1005,1665.75,D,11,0
1006,156.32,B,7,0
1007,259.84,C,13,0
1008,7084.1,D,13,0
1009,184.45,A,21,0
1010,2833.23,D,19,0
1011,10997.25,A,0,1
1012,187.81,A,8,0
1013,288.14,A,21,0
1014,33.9,D,13,0
1015,392.05,D,20,0
1016,1389.21,A,6,1
1017,73.09,A,16,0
1018,1653.78,B,14,0
1019,375.86,C,15,0
1020,311.39,B,20,0
1021,267.85,D,22,0
1022,352.85,B,11,0
1023,205.85,B,19,0
1024,15.09,C,18,0
1025,54.28,A,12,0
1026,114.01,D,19,0
1027,487.6,C,9,0
1028,446.19,C,12,0
1029,21.48,C,5,0
1030,27.42,A,11,0
1031,1205.34,B,11,0
1032,5663.5,D,13,0
1033,303.15,C,2,0
1034,2349.08,B,13,0
1035,149.46,C,8,0
1036,414.36,D,18,0
1037,78.41,D,11,0
1038,172.56,D,21,0
1039,19.97,A,8,0
1040,164.18,A,10,0
1041,442.45,C,14,0
1042,4897.87,D,22,0
1043,144.51,B,20,0
1044,1247.92,A,8,0
1045,393.1,C,19,0
1046,4363.08,C,11,0
1047,45.37,B,5,0
1048,1786.59,C,16,0
1049,179.7,C,16,0
1050,50.39,A,17,0
1051,886.48,A,12,0
1052,59.99,C,11,0
1053,1301.45,D,21,0
1054,109.12,C,18,0
1055,563.15,C,0,0
1056,55.88,B,20,0
1057,753.19,C,7,0
1058,42.42,A,12,0
1059,52.91,C,15,0
1060,9217.84,B,7,0
1061,7.63,D,11,0
1062,23.04,B,21,0
1063,64.46,C,18,0
1064,1.49,A,18,0
1065,1122.73,D,8,0
1066,185.84,A,4,0
1067,702.89,B,5,0
1068,480.05,A,19,0
1069,68.24,A,21,0
1070,29.53,D,1,0
1071,50.95,A,17,0
1072,254.64,A,1,0
1073,99.68,D,14,0
1074,1486.39,D,18,0
1075,1803.93,D,10,0
1076,1278.13,B,23,0
1077,493.85,B,11,0
1078,56.45,C,19,0
1079,1133.96,D,11,0
1080,15.78,B,14,0
1081,863.55,D,21,0
1082,143.02,D,2,0
1083,7118.51,A,17,0
1084,3696.29,B,19,0
1085,4629.14,D,14,0
1086,225.73,B,6,0
1087,720.22,B,19,0
1088,87.65,D,7,0
1089,487.05,C,10,0
1090,37.74,A,7,0
1091,332.61,C,12,0
1092,1093.78,A,11,0
1093,1311.63,C,15,0
1094,58.02,C,20,0
1095,720.15,A,18,0
1096,63.38,C,19,0
1097,531.22,D,10,0
1098,70.35,C,20,0
1099,49999.9,D,4,1
1100,109.42,D,8,0
1101,519.15,A,18,1
1102,10.97,A,13,0
1103,17404.85,B,6,1
1104,102.93,B,9,0
1105,406.08,B,6,0
1106,49.35,C,23,0
1107,86.54,B,14,0
1108,52.17,A,4,0
1109,220.32,C,16,0
1110,166.29,D,13,0
1111,351.09,D,0,0
1112,174.96,C,9,0
1113,460.96,D,9,0
1114,3810.46,B,13,0
1115,462.84,C,13,0
1116,387.23,C,13,0
1117,171.61,C,1,0
1118,195.87,A,6,0
1119,131.27,A,18,0
1120,606.13,A,13,0
1121,122.3,C,15,0
1122,157.96,A,21,0
1123,473.13,A,21,0
1124,1397.47,C,20,0
1125,17.69,C,19,0
1126,100.32,A,14,0
1127,90.75,A,21,0
1128,16.66,B,19,0
1129,940.72,A,8,0
1130,1449.76,B,10,0
1131,348.8,A,5,0
1132,19387.23,D,7,0
