id,valor,categoria,hora,is_fraud
283,28.67,A,19,0
284,98.98,B,0,0
285,1021.76,B,19,0
286,202.69,A,23,0
287,805.29,A,20,1
288,33.56,A,11,0
289,76.83,B,21,0
290,100.47,C,5,0
291,85.02,D,15,0
292,31.64,B,23,0
293,34.98,B,20,0
294,54.0,A,23,0
295,2678.11,A,21,0
296,2491.48,C,21,0
297,466.42,D,20,0
298,29.97,D,15,0
299,260.4,A,6,0
300,48.32,B,3,0
301,117.58,C,21,0
302,49999.9,B,21,0
303,197.25,D,11,0
304,230.3,B,20,0
305,588.46,A,11,1
306,1787.15,B,21,0
307,142.21,A,12,0
308,38.75,A,21,0
309,356.49,A,8,0
310,177.24,B,2,0
311,421.78,D,12,0
312,115.98,C,22,0
313,7325.89,D,19,0
314,126.65,B,9,0
315,474.67,A,21,0
316,221.48,A,16,0
317,11.73,B,19,0
318,1269.88,C,11,0
319,197.38,D,11,0
320,156.22,A,12,0
321,175.78,C,19,0
322,93.09,C,12,0
323,2826.26,D,13,0
324,876.45,C,18,1
325,58.35,C,22,0
326,261.03,D,12,0
327,70.11,D,12,0
328,137.29,D,6,0
329,546.42,D,7,1
330,1519.36,B,12,0
331,247.72,A,18,0
332,1576.86,D,13,0
333,479.27,A,21,0
334,875.48,D,16,0
335,299.04,D,20,0
336,501.77,B,13,0
337,8.5,A,12,0
338,2008.78,D,21,0
339,1227.16,B,0,0
340,1465.74,B,11,0
341,15.06,D,12,0
342,128.17,C,20,0
343,31.67,C,20,0
344,55.49,A,16,0
345,95.62,B,1,0
346,1885.76,D,13,0
347,2513.38,D,12,0
348,26.68,B,11,0
349,137.07,B,13,0
350,422.03,D,21,0
351,187.48,A,11,0
352,27.93,A,13,0
353,82.6,C,19,0
354,626.12,C,11,0
355,938.68,A,21,1
356,377.95,C,19,0
357,1870.13,A,12,0
358,307.94,D,19,0
359,55.69,C,7,0
360,14.31,D,14,0
361,66.69,B,22,0
362,604.39,A,9,0
363,670.79,D,4,1
364,189.84,B,16,0
365,33.29,C,21,0
366,1803.97,C,22,0
367,2.01,B,19,0
368,834.4,B,21,0
369,73.95,B,19,0
370,98.04,B,19,0
371,13.77,C,5,0
372,1166.65,B,23,0
373,60.71,C,19,0
374,995.59,B,2,0
375,82.52,A,19,0
376,1456.86,A,20,0
377,254.34,B,2,0
378,330.55,A,15,0
379,200.21,B,11,0
380,457.44,C,16,0
381,35.94,D,9,0
382,368.49,A,13,0
383,189.2,B,4,0
384,169.83,A,6,0
385,1290.4,D,12,0
386,1513.07,A,16,0
387,121.35,B,11,0
388,811.65,B,17,0
389,272.74,D,4,0
390,6824.13,A,1,0
391,362.95,C,21,0
392,548.3,C,20,1
393,506.18,B,3,1
394,632.45,A,20,1
395,126.65,C,11,0
396,11773.6,C,1,0
397,60.03,B,8,0
398,652.93,D,15,1
399,245.45,C,3,0
400,63.96,B,11,0
401,271.14,B,14,0
402,585.02,A,20,0
403,54.99,C,22,0
404,42.65,A,4,0
405,666.49,A,3,0
406,275.51,D,2,0
407,1424.27,B,10,0
408,391.33,C,19,0
409,1.32,B,16,0
410,115.95,B,10,0
411,4209.04,A,6,0
412,91.72,A,19,0
413,96.42,A,8,0
414,161.04,C,4,0
415,173.27,C,21,0
416,823.65,D,13,0
417,186.22,D,4,0
418,21566.38,A,17,0
419,667.39,C,11,0
420,543.24,B,15,0
421,175.73,C,11,0
422,4630.4,A,13,0
423,2707.87,B,13,0
424,82.3,C,0,0
425,82.48,C,20,0
426,221.36,B,4,0
427,1057.98,D,18,0
428,634.14,A,21,1
429,1165.42,A,3,0
430,142.12,B,19,0
431,79.77,B,2,0
432,17593.82,A,14,0
433,62.02,B,12,0
434,524.01,D,20,0
435,178.33,C,14,0
436,49.3,A,15,0
437,184.62,B,11,0
438,7025.94,C,12,0
439,1391.32,B,23,0
440,104.7,B,17,0
441,467.75,B,12,0
442,1808.07,C,11,0
443,5.09,A,3,0
444,148.06,D,1,0
445,20.23,D,5,0
446,3650.95,B,14,0
447,3714.19,A,12,0
448,56.63,C,15,0
449,291.0,C,0,0
450,6.44,B,7,0
451,169.36,B,23,0
452,223.7,A,22,0
453,3.33,A,13,0
454,1705.6,A,23,0
455,2701.83,D,0,0
456,9.87,B,21,0
457,2941.64,D,18,0
458,53.55,D,7,0
459,439.61,C,3,0
460,2632.22,A,4,0
461,123.97,B,4,0
462,329.43,D,8,0
463,90.51,A,21,0
464,12.46,B,7,0
465,316.56,A,11,0
466,1983.37,C,11,0
467,488.92,A,13,0
468,225.8,B,20,0
469,18359.74,C,4,0
470,388.46,B,13,0
471,15.61,C,13,0
472,934.09,C,21,1
473,1648.17,A,3,0
474,11.84,D,13,0
475,620.02,D,8,0
476,55.01,A,22,0
477,34.03,A,8,0
478,243.9,B,21,0
479,1449.12,A,5,0
480,1438.58,C,15,0
481,4202.34,A,17,0
482,14.67,C,11,0
483,20.36,D,13,0
484,637.52,C,19,0
485,161.21,B,10,0
486,243.89,A,14,0
487,97.39,B,23,0
488,178.82,A,19,0
489,371.88,C,23,0
490,155.43,C,12,0
491,26.27,C,11,0
492,133.52,B,20,0
493,36.82,A,4,0
494,323.59,C,19,0
495,121.98,B,20,0
496,2351.09,A,11,0
497,17.95,B,13,0
498,67.68,D,10,0
499,1145.12,A,23,0
500,485.64,B,20,0
501,928.82,B,4,0
502,216.15,D,0,0
503,61.29,D,21,0
504,685.25,B,21,1
505,30.47,A,21,0
506,1074.13,A,10,0
507,497.39,B,7,0
508,30402.38,C,4,0
509,141.16,A,11,0
510,130.04,D,3,0
511,1.7,B,11,0
512,303.22,A,21,0
513,168.34,A,8,0
514,1997.03,D,21,0
515,182.96,B,13,0
516,3941.2,A,7,0
517,24.86,D,10,0
518,44.56,A,6,0
519,114.05,D,13,0
520,1499.16,D,12,0
521,4628.52,A,7,0
522,149.47,B,1,0
523,597.87,B,9,1
524,355.56,D,18,0
525,201.28,D,11,0
526,265.59,C,12,0
527,342.99,B,21,0
528,627.98,B,18,0
529,47.73,D,21,0
530,129.2,A,8,0
531,118.91,D,12,0
532,28.0,C,12,0
533,384.3,C,11,0
534,1084.28,D,6,0
535,321.94,B,2,0
536,6469.72,C,10,0
537,135.31,D,12,0
538,547.62,C,20,0
539,37.12,C,21,0
540,400.93,A,21,0
541,5450.56,A,8,0
542,262.26,C,7,0
543,94.65,B,3,0
544,536.86,C,3,0
545,445.72,A,21,0
546,33.92,D,11,0
547,0.92,D,8,0
548,13.95,D,21,0
549,5202.14,D,5,0
550,375.83,A,11,0
551,2.81,B,2,0
552,1142.06,C,11,0
553,2441.8,D,8,0
554,227.19,B,12,0
555,25.71,A,11,0
556,574.48,A,18,1
557,669.74,C,11,1
558,639.98,B,19,0
559,222.64,D,16,0
560,28.59,B,20,0
561,1147.69,A,7,0
562,18239.04,B,12,0
563,70.29,B,20,0
564,1367.43,D,19,0
565,284.31,B,13,0
566,357.16,C,21,0
567,2380.45,A,0,0
568,31.09,C,20,0
569,21.15,B,2,0
570,1131.04,B,22,0
571,1261.42,D,11,0
572,2873.61,B,1,0
573,143.33,B,20,0
574,8.26,C,20,0
575,428.72,B,14,0
576,121.06,D,19,0
577,83.36,A,19,0
578,463.3,A,2,0
579,98.32,B,14,0
580,113.99,C,21,0
581,24.91,A,8,0
582,138.37,D,20,0
583,371.15,A,20,0
584,28.33,C,19,0
585,178.58,A,3,0
586,38127.16,D,12,0
587,1868.69,C,21,0
588,48.5,D,21,0
589,33.03,B,20,0
590,43.42,D,17,0
591,266.61,B,11,0
592,45.82,D,9,0
593,776.52,B,3,0
594,236.28,A,2,0
595,962.31,A,23,0
596,10.52,B,12,0
597,1316.11,B,15,0
598,81.24,A,12,0
599,700.25,B,0,1
600,10.62,D,10,0
601,105.51,D,13,0
602,6.37,B,11,0
603,99.66,A,13,0
604,245.88,B,8,0
605,338.99,D,6,0
606,229.82,C,0,0
607,18.18,B,14,0
608,633.33,C,21,1
609,1902.42,D,20,0
610,3854.75,D,16,0
611,1667.05,B,14,0
612,617.05,A,21,1
613,208.93,A,21,0
614,16.14,B,2,0
615,5186.85,C,15,0
616,40.06,B,13,0
617,401.19,C,6,0
618,2283.65,D,19,0
619,237.43,B,10,0
620,637.2,A,7,0
621,532.81,D,13,0
622,9425.84,D,15,0
623,11.59,C,14,0
624,1990.73,A,2,0
625,76.0,B,11,0
626,1569.22,C,19,0
627,36.72,B,12,0
628,793.14,B,13,1
629,238.97,B,17,0
630,39.59,A,1,0
631,3846.33,A,10,0
632,411.57,C,2,0
633,11.58,D,6,0
634,2223.77,C,2,0
635,347.75,C,2,0
636,3771.64,D,5,0
637,6.84,D,23,0
638,1484.6,B,0,0
639,483.71,C,18,0
640,453.97,C,20,0
641,3936.73,D,19,0
642,1562.98,C,13,0
643,141.85,A,5,0
644,16.98,B,5,0
645,1086.95,C,18,0
646,1064.55,D,13,0
647,242.99,B,3,0
648,3141.42,B,8,0
649,225.07,D,2,0
650,25847.82,D,19,0
651,461.23,D,0,0
652,28.11,A,6,0
653,997.1,B,7,1
654,4795.65,A,20,0
655,606.29,B,11,0
656,1527.39,A,13,0
657,931.04,C,13,0
658,279.24,C,8,0
659,1421.73,A,11,0
660,224.29,D,22,0
661,542.53,A,11,0
662,655.07,C,23,0
663,95.27,D,16,0
664,72.29,C,23,0
665,778.6,D,19,1
666,611.62,A,19,1
667,485.39,C,11,0
668,516.69,B,22,0
669,24.24,D,18,0
670,203.42,B,0,0
671,631.27,D,12,1
672,39.56,A,21,0
673,14.04,C,11,0
674,735.29,D,15,0
675,26.64,D,21,0
676,60.99,D,19,0
677,2984.15,A,8,0
678,211.57,D,7,0
679,3026.31,A,8,0
680,1084.91,B,8,0
681,1100.49,D,11,0
682,51.97,A,12,0
683,33.79,C,11,0
684,3352.45,D,7,0
685,465.08,B,0,0
686,90.11,C,22,0
687,6138.17,C,23,0
688,277.71,C,19,0
689,40.31,B,22,0
690,185.26,D,11,0
691,1674.3,A,4,0
692,154.3,A,20,0
693,30.38,A,16,0
694,1956.39,A,23,0
695,182.11,A,13,0
696,546.86,B,6,1
697,2080.56,B,17,0
698,343.59,A,11,0
699,3302.13,D,16,0
700,143.25,B,20,0
701,189.95,D,19,0
702,5711.95,A,20,0
703,219.56,D,14,0
704,18051.61,A,14,0
705,115.6,B,11,0
706,31.6,B,17,0
707,31215.89,B,11,0
708,225.61,D,12,0
709,68.08,D,19,0
710,2656.81,C,6,0
711,574.13,B,4,0
712,83.66,B,4,0
713,1524.22,C,20,0
714,144.61,B,10,0
715,4032.69,D,19,0
716,1984.74,C,8,0
717,910.37,D,12,1
718,1235.71,B,11,0
719,3102.62,D,11,0
720,16.22,C,23,0
721,2639.95,B,9,0
722,90.2,C,10,0
723,159.08,B,19,0
724,901.58,B,20,1
725,1127.27,C,11,0
726,1593.14,D,11,0
727,765.47,C,18,0
728,45.85,C,21,0
729,93.56,A,15,0
730,278.05,D,17,0
731,1090.32,B,14,0
732,128.57,C,11,0
733,24.51,A,8,0
734,2059.88,B,1,0
735,361.97,B,19,0
736,49999.9,A,19,0
737,16.14,D,9,0
738,46.83,C,22,0
739,19.33,A,0,0
740,31.93,B,8,0
741,29.63,C,17,0
742,289.75,D,14,0
743,1750.03,C,14,0
744,57.88,B,1,0
745,909.54,D,21,1
746,126.05,B,14,0
747,19.44,C,0,0
748,1810.86,D,21,0
749,602.39,B,16,0
750,2975.37,B,16,0
751,1953.91,D,16,0
752,99.85,A,8,0
753,608.52,A,18,1
754,1076.53,B,20,0
755,5.13,D,14,0
756,30.51,D,22,0
757,140.02,D,1,0
758,338.76,C,7,0
759,686.57,B,5,0
760,187.16,A,23,0
761,631.04,A,5,1
762,6673.17,C,3,0
763,277.69,C,21,0
764,14353.29,B,20,0
765,1828.32,B,13,0
766,2931.23,A,21,0
767,609.9,D,3,1
768,34.97,A,17,0
769,775.58,D,21,0
770,43.28,D,5,0
771,39.59,A,11,0
772,46.76,A,23,0
773,189.27,B,23,0
774,781.12,C,13,0
775,34.77,A,3,0
776,118.48,C,7,0
777,156.26,A,13,0
778,225.84,A,11,0
779,56.58,A,19,0
780,2521.4,C,12,0
781,24.1,A,20,0
782,810.01,C,5,1
783,1140.74,B,11,0
784,52.47,A,20,0
785,173.16,C,21,0
786,34.74,A,5,0
787,2981.32,C,22,0
788,225.81,D,15,0
789,497.25,B,17,0
790,66.24,C,3,0
791,2259.54,C,12,0
792,2680.75,D,11,0
793,688.48,B,6,1
794,443.45,C,13,0
795,189.01,C,18,0
796,24.2,B,11,0
797,21355.45,C,12,0
798,99.35,B,1,0
799,47.23,C,11,0
800,580.74,B,17,0
801,929.88,B,12,1
802,302.1,B,21,0
803,13.19,B,20,0
804,242.96,C,13,0
805,794.54,A,12,1
806,1316.86,A,21,0
807,67.53,C,12,0
808,51.24,C,10,0
809,301.73,C,10,0
810,82.69,A,18,0
811,287.94,C,20,0
812,39.46,C,19,0
813,594.49,D,19,1
814,343.11,D,16,0
815,17.67,B,3,0
816,56.53,C,13,0
817,31.19,D,12,0
818,19.38,B,11,0
819,1586.75,B,19,0
820,3165.23,C,13,0
821,12237.23,D,11,0
822,270.36,B,11,0
823,254.2,C,22,0
824,14291.43,A,12,0
825,222.46,A,13,0
826,422.35,B,3,0
827,215.51,C,10,0
828,139.96,C,21,0
829,1234.19,B,20,0
830,162.38,A,11,0
831,150.04,A,20,0
832,4943.33,D,5,0
833,264.05,B,15,0
834,59.25,A,4,0
835,30.98,A,13,0
836,541.62,B,12,0
837,69.72,A,13,0
838,2.95,C,0,0
839,1137.82,D,0,0
840,224.61,A,6,0
841,92.52,B,21,0
842,99.57,B,21,0
843,10340.53,A,12,0
844,1210.96,B,16,0
845,4075.04,A,19,0
846,112.9,C,22,0
847,5.87,B,23,0
848,1908.49,B,17,0
849,30.52,B,16,0
850,2108.64,C,13,0
851,15.64,D,12,0
852,15352.49,A,13,0
853,1254.41,A,3,0
854,33.8,A,9,0
855,186.05,C,21,0
856,103.03,D,7,0
857,245.01,C,19,0
858,86.05,A,12,0
859,241.24,C,5,0
860,2260.62,B,12,0
861,337.42,C,21,0
862,341.02,C,21,0
863,736.48,B,14,0
864,55.2,A,11,0
865,306.13,B,17,0
866,1403.33,A,22,0
867,39.75,A,0,0
868,224.63,C,20,0
869,64.88,C,16,0
870,3633.62,D,20,0
871,1112.29,A,13,0
872,349.2,B,11,0
873,192.37,A,6,0
874,802.25,B,18,1
875,2215.99,C,19,0
876,390.92,B,13,0
877,319.61,B,19,0
878,120.18,A,3,0
879,47238.26,C,11,0
880,10.11,A,12,0
881,229.18,C,10,0
882,15788.18,C,3,0
883,929.35,B,3,0
884,543.48,B,10,1
885,27.81,C,0,0
886,1131.05,D,7,0
887,15.49,B,20,0
888,1610.79,D,19,0
889,1.83,A,13,0
890,69.54,D,12,0
891,1438.18,A,21,0
892,423.28,D,2,0
893,70.01,D,21,0
894,62.46,B,5,0
895,42.71,B,13,0
896,87.37,D,12,0
897,5.09,A,21,0
898,648.28,A,0,0
899,270.1,A,21,0
900,24.06,A,3,0
901,49999.9,C,18,0
902,107.77,A,21,0
903,5608.52,C,23,0
904,349.87,C,21,0
905,32.1,C,8,0
906,800.9,A,13,1
907,23.13,B,7,0
908,58.09,D,20,0
909,40.49,C,20,0
910,345.6,A,10,0
911,292.23,B,19,0
912,681.86,A,1,0
913,1417.02,B,13,0
914,9.26,C,19,0
915,110.61,A,17,0
916,167.44,D,10,0
917,331.2,A,22,0
918,346.38,D,6,0
919,78.11,B,6,0
920,2108.81,D,17,0
921,54.83,D,13,0
922,59.51,A,13,0
923,201.35,D,10,0
924,2849.02,C,2,0
925,8.51,B,11,0
926,346.38,C,12,0
927,3372.69,D,22,0
928,69.11,D,8,0
929,298.02,B,18,0
930,58.02,C,19,0
931,136.65,A,0,0
932,602.93,A,19,0
933,1300.59,C,6,0
934,52.71,D,19,0
935,285.31,A,8,0
936,118.59,D,6,0
937,118.05,C,19,0
938,347.1,A,19,0
939,157.42,D,11,0
940,170.25,B,21,0
941,56.3,B,20,0
942,1957.0,A,12,0
943,1780.59,A,20,0
944,424.44,B,11,0
945,73.31,A,8,0
946,45.21,B,11,0
947,5412.69,B,3,0
948,30.53,D,13,0
949,26.23,C,3,0
950,40.76,A,0,0
951,8.55,B,10,0
952,785.09,D,4,0
953,144.37,A,21,0
954,36.77,B,12,0
955,546.6,A,9,0
956,340.95,B,1,0
957,448.35,B,16,0
958,562.42,B,20,1
959,239.54,C,21,0
960,543.83,C,11,1
961,155.7,B,12,0
962,101.86,B,13,0
963,644.84,A,17,1
964,20.47,D,11,0
965,510.38,A,10,1
966,570.3,C,1,0
967,245.61,B,13,0
968,110.65,C,7,0
969,108.59,B,0,0
970,9.69,D,0,0
971,162.19,A,12,0
972,313.35,C,20,0
973,52.12,B,1,0
974,15.31,B,20,0
975,278.38,C,19,0
976,629.45,C,9,0
977,69.94,B,18,0
978,164.02,D,20,0
979,43.3,B,15,0
980,61.41,B,22,0
981,3595.74,B,5,0
982,317.43,D,11,0
983,1399.16,A,19,0
984,1124.54,D,11,0
985,1909.85,D,19,0
986,43.04,A,8,0
987,36.54,D,0,0
988,237.05,B,2,0
989,34.65,B,21,0
990,145.98,B,0,0
991,1027.28,C,11,0
992,1164.35,A,21,0
993,359.6,C,21,0
994,2978.12,A,12,0
995,129.86,C,11,0
996,1430.82,D,2,0
997,255.48,D,10,0
998,118.44,A,0,0
999,777.04,C,14,0
1000,97.7,A,23,0
1001,14772.35,C,9,0
1002,85.19,D,13,0
1003,520.42,C,15,1
1004,109.3,C,1,0
1005,342.0,C,7,0
1006,145.71,D,0,0
1007,17.66,A,12,0
1008,26.87,B,7,0
1009,69.87,C,13,0
1010,45.21,B,19,0
1011,170.25,C,13,0
1012,45.47,D,1,0
1013,151.92,C,15,0
1014,1879.64,D,3,0
1015,842.66,A,13,0
1016,2286.94,C,16,0
1017,448.67,C,19,0
1018,40275.02,A,21,0
1019,66.1,C,21,0
1020,6309.95,D,12,0
1021,2647.18,C,18,0
1022,308.49,D,11,0
1023,846.22,D,19,0
1024,479.44,A,23,0
1025,398.45,A,12,0
1026,32.27,D,12,0
1027,103.82,A,22,0
1028,64.89,A,10,0
1029,38.81,A,6,0
1030,60.07,C,12,0
1031,792.54,B,1,1
1032,988.3,C,23,1
1033,232.93,B,18,0
1034,3111.74,B,6,0
1035,2110.73,D,8,0
1036,420.71,A,13,0
1037,149.51,C,21,0
1038,175.44,B,1,0
1039,47.22,A,20,0
1040,54.73,B,22,0
1041,225.01,D,20,0
1042,26.02,C,11,0
1043,319.68,B,2,0
1044,20017.62,C,6,0
1045,31.77,A,19,0
1046,892.82,C,11,0
1047,3.5,D,11,0
1048,136.51,A,21,0
1049,121.62,A,3,0
1050,395.14,D,5,0
1051,1470.72,C,9,0
1052,61.85,B,12,0
1053,2737.45,C,12,0
1054,365.26,C,13,0
1055,12.92,C,13,0
1056,8263.5,C,7,0
1057,2175.27,B,6,0
1058,296.74,B,13,0
1059,1820.3,C,10,0
1060,292.28,D,19,0
1061,9.18,A,13,0
1062,1782.08,C,6,0
1063,13.87,C,13,0
1064,137.32,B,17,0
1065,3495.99,D,8,0
1066,509.93,A,17,0
1067,17201.43,A,8,0
1068,440.06,C,19,0
1069,216.6,C,0,0
1070,120.84,B,20,0
1071,770.82,A,17,1
1072,188.97,B,12,0
1073,1223.85,D,10,0
1074,302.2,C,17,0
1075,32.72,C,20,0
1076,163.41,D,23,0
1077,439.45,B,17,0
1078,11.66,B,11,0
1079,2804.6,B,22,0
1080,42.88,D,15,0
1081,73.34,B,18,0
1082,26.67,C,17,0
1083,732.96,D,19,1
1084,300.07,A,21,0
1085,83.6,D,12,0
1086,893.73,B,4,0
1087,56.27,B,16,0
1088,86.79,A,22,0
1089,300.64,C,12,0
1090,137.76,C,21,0
1091,4667.0,A,6,0
1092,14.05,A,11,0
1093,17.4,C,2,0
1094,791.92,C,11,0
1095,166.8,D,21,0
1096,96.69,B,12,0
1097,89.63,A,13,0
1098,1511.43,C,11,0
1099,480.9,D,19,0
1100,44.47,D,12,0
1101,845.68,D,11,0
1102,352.93,B,8,0
1103,58.27,C,10,0
1104,141.33,A,11,0
1105,82.35,B,13,0
1106,103.16,C,11,0
1107,6.71,A,16,0
1108,344.73,B,11,0
1109,1175.68,D,22,0
1110,1334.24,C,13,0
1111,31526.83,A,12,0
1112,513.04,B,20,0
1113,670.79,B,18,1
1114,252.27,B,15,0
1115,980.12,B,12,0
1116,228.57,B,5,0
1117,344.06,C,14,0
1118,889.24,D,13,1
1119,2094.66,C,2,0
1120,782.13,D,5,1
1121,131.49,B,8,0
1122,1427.95,A,15,0
1123,206.63,D,20,0
1124,4.6,A,20,0
1125,1308.38,A,11,0
1126,108.13,D,7,0
1127,67.21,C,15,0
1128,56.56,B,21,0
1129,112.48,A,6,0
1130,104.11,D,9,0
1131,7739.37,B,8,0
