id,valor,categoria,hora,is_fraud
172,314.32,C,21,0
173,5941.31,D,21,0
174,13.93,A,2,0
175,166.85,C,0,0
176,1883.88,C,20,0
177,113.81,C,20,0
178,177.4,C,13,0
179,241.2,D,12,0
180,723.65,A,19,1
181,136.61,C,20,0
182,172.94,C,12,0
183,49999.9,C,20,0
184,178.49,D,14,0
185,673.12,A,12,1
186,766.34,A,4,0
187,598.22,C,19,0
188,10.24,A,21,0
189,1467.66,B,17,0
190,215.25,A,2,0
191,204.61,C,20,0
192,802.32,D,10,0
193,842.5,D,3,1
194,9102.94,D,12,0
195,95.13,C,5,0
196,42.8,C,0,0
197,125.49,B,11,0
198,5784.6,D,20,0
199,1487.47,A,19,0
200,630.89,A,22,0
201,392.13,C,3,1
202,462.05,D,16,0
203,4.18,B,2,0
204,246.96,D,18,0
205,623.56,D,22,0
206,50.3,B,3,0
207,55.61,A,22,0
208,62.93,C,19,0
209,3396.51,D,7,0
210,356.38,A,14,0
211,82.02,C,18,0
212,498.06,A,20,0
213,11375.63,D,9,0
214,14.98,B,6,0
215,979.41,B,0,0
216,9895.28,C,7,0
217,67.96,C,11,0
218,8.2,D,23,0
219,295.14,A,20,0
220,1107.58,A,18,0
221,472.96,A,21,0
222,86.12,A,20,0
223,281.15,A,11,0
224,23.52,B,13,0
225,81.17,C,23,0
226,48.28,D,21,0
227,60.96,C,13,0
228,13.94,D,14,0
229,610.2,A,11,0
230,52.71,A,21,0
231,858.03,C,14,0
232,1340.56,D,1,0
233,7049.39,B,18,0
234,14.03,C,4,0
235,398.65,A,12,0
236,4991.52,B,22,0
237,63.91,D,14,0
238,1107.92,C,21,0
239,52.27,B,21,0
240,227.75,C,19,0
241,29.91,B,17,0
242,284.04,C,22,0
243,188.85,D,12,0
244,347.06,B,1,0
245,49.68,A,19,0
246,632.41,C,5,0
247,120.96,A,18,0
248,15.78,C,10,0
249,141.39,C,9,0
250,15.25,C,12,0
251,215.49,B,9,0
252,1432.37,A,1,0
253,153.08,B,0,0
254,104.86,A,9,0
255,126.19,C,19,0
256,766.35,B,8,1
257,95.42,A,20,0
258,223.66,D,12,0
259,444.34,B,6,0
260,11.55,C,1,0
261,889.66,C,12,0
262,434.67,C,15,0
263,623.57,C,5,0
264,142.4,D,13,0
265,484.01,A,11,0
266,179.08,D,5,0
267,6251.05,A,7,0
268,38.17,D,13,0
269,198.27,C,21,0
270,104.32,C,10,0
271,250.26,D,3,0
272,43.15,D,20,0
273,1978.99,C,0,1
274,554.17,D,10,0
275,1609.72,C,21,0
276,773.27,A,12,0
277,253.18,B,12,0
278,39.85,D,8,0
279,311.49,A,14,0
280,1018.2,B,18,0
281,709.72,C,10,0
282,348.96,D,16,0
283,1770.42,B,20,0
284,8.76,A,21,0
285,218.11,C,11,0
286,29.26,C,11,0
287,4726.8,B,18,0
288,44.98,B,21,0
289,17.04,B,0,0
290,67.44,B,1,0
291,921.96,D,13,0
292,54.34,D,6,0
293,299.77,D,4,0
294,875.66,B,12,1
295,68.75,D,18,0
296,434.22,B,5,0
297,697.69,A,12,0
298,104.39,D,11,0
299,914.43,C,7,1
300,3146.65,A,20,0
301,131.48,C,0,0
302,126.52,A,23,0
303,326.03,D,16,0
304,1424.71,D,8,0
305,35.08,D,7,0
306,2836.27,D,14,0
307,81.84,B,8,0
308,38.96,B,3,0
309,1515.89,A,19,0
310,347.41,C,11,0
311,83.36,B,12,0
312,686.21,D,18,0
313,40.77,B,11,0
314,52.14,C,12,0
315,309.24,D,5,0
316,47.26,B,14,0
317,369.35,A,9,0
318,81.57,D,13,0
319,2225.14,D,5,1
320,376.12,B,20,0
321,4.34,C,19,0
322,18.89,D,11,0
323,218.3,C,21,0
324,20.46,D,19,0
325,761.72,A,0,0
326,487.61,C,18,0
327,22.27,B,16,0
328,614.05,A,8,0
329,2026.29,B,15,0
330,748.3,A,1,0
331,44.68,B,13,0
332,232.68,C,3,0
333,284.59,D,22,0
334,716.0,C,14,1
335,6.25,D,20,0
336,58.22,C,16,0
337,5020.74,D,4,1
338,49.2,A,21,0
339,141.16,B,22,0
340,72.46,D,14,0
341,388.53,D,0,1
342,64.47,D,8,0
343,77.79,D,18,0
344,2186.21,A,13,0
345,54.58,A,6,0
346,5.52,B,0,0
347,232.99,B,21,0
348,4877.81,B,19,0
349,460.6,B,20,0
350,1718.06,A,11,0
351,131.35,A,10,0
352,56.52,D,1,0
353,1.74,B,22,0
354,121.97,A,8,0
355,78.83,C,18,0
356,15.69,A,11,0
357,44.89,D,13,0
358,392.76,C,8,0
359,86.42,C,8,0
360,174.83,C,11,0
361,28.62,B,20,0
362,48.27,D,11,0
363,3417.05,A,21,0
364,644.12,D,20,0
365,11.42,D,11,0
366,449.35,A,13,0
367,364.92,D,19,0
368,851.45,D,2,0
369,343.67,C,11,0
370,781.29,C,21,0
371,625.87,C,21,0
372,44.08,D,13,0
373,39.91,A,3,0
374,343.24,A,5,0
375,65.81,C,13,0
376,319.11,D,12,1
377,910.23,B,13,0
378,1043.7,C,12,0
379,49.42,C,15,0
380,104.23,D,7,0
381,11579.72,D,12,0
382,315.86,B,5,0
383,231.22,D,22,0
384,63.18,B,12,0
385,1234.46,D,13,0
386,23.17,B,23,0
387,133.48,C,18,0
388,9.49,C,21,0
389,3741.72,D,0,0
390,104.16,C,19,0
391,48.05,C,11,0
392,819.39,B,11,0
393,31.35,C,12,0
394,15.49,D,21,0
395,287.27,C,15,0
396,54.91,D,12,0
397,7820.85,D,11,0
398,1044.65,B,21,0
399,117.05,B,1,0
400,7.73,C,0,1
401,2902.84,D,6,0
402,101.71,C,17,0
403,2338.24,C,2,0
404,239.23,C,6,0
405,5043.75,B,8,0
406,351.86,A,1,0
407,21.85,C,5,0
408,1642.39,D,21,0
409,317.38,D,16,0
410,219.24,C,20,0
411,1238.64,C,9,0
412,1764.55,C,13,0
413,166.59,C,19,0
414,74.65,C,2,0
415,46.46,B,0,0
416,277.53,C,23,0
417,480.51,B,16,0
418,13533.73,C,4,1
419,14.36,C,13,0
420,842.01,C,9,0
421,112.27,C,13,0
422,8006.74,D,10,0
423,7.71,D,19,0
424,4686.36,A,1,0
425,196.18,A,12,0
426,42.34,B,8,0
427,274.72,A,12,0
428,97.63,A,19,0
429,4.7,D,13,0
430,564.13,A,17,0
431,33.67,D,14,1
432,596.7,B,9,1
433,147.41,D,2,0
434,5040.33,A,18,0
435,11.15,B,21,0
436,629.08,B,22,0
437,616.42,C,20,1
438,249.89,C,13,0
439,8.85,C,2,0
440,393.08,C,21,0
441,796.14,A,3,0
442,118.02,D,13,0
443,532.78,A,19,0
444,499.94,A,19,0
445,4446.55,A,14,0
446,429.45,B,5,0
447,26.41,D,11,0
448,139.9,D,21,0
449,5.56,A,21,0
450,673.45,B,17,1
451,522.87,A,5,1
452,107.56,A,12,0
453,191.18,A,10,0
454,490.25,D,9,0
455,153.88,D,19,0
456,199.45,A,17,0
457,868.63,B,3,0
458,2289.13,C,16,0
459,399.54,D,7,0
460,57.44,C,6,0
461,94.2,B,9,0
462,172.46,A,5,0
463,10165.55,A,11,0
464,560.72,C,17,0
465,804.89,B,9,0
466,2055.62,D,9,0
467,20524.02,B,8,0
468,24.9,B,13,0
469,2978.68,C,19,0
470,9.36,A,13,0
471,105.84,D,13,0
472,20.29,A,18,0
473,33.71,D,1,0
474,615.13,D,19,0
475,88.16,D,6,1
476,92.85,D,19,0
477,2699.38,B,20,0
478,371.73,C,18,0
479,4197.39,A,21,0
480,132.09,C,6,0
481,410.26,C,2,0
482,213.71,B,21,0
483,12.19,A,11,0
484,17598.53,D,21,0
485,17.02,B,17,0
486,83.52,A,21,0
487,18.37,A,6,0
488,22.8,C,20,0
489,626.92,D,16,0
490,4124.12,D,19,0
491,4660.64,D,21,0
492,85.93,D,3,0
493,572.34,D,21,0
494,1157.93,C,11,0
495,1199.55,A,21,0
496,855.79,B,18,0
497,219.99,A,21,0
498,51.35,D,12,0
499,169.23,C,7,0
500,102.45,C,17,0
501,56.46,C,11,0
502,4113.76,A,11,0
503,927.51,C,20,0
504,200.61,C,1,0
505,47.42,C,1,0
506,179.76,B,21,0
507,155.76,C,12,0
508,1925.19,C,13,0
509,691.07,B,11,0
510,63.26,B,10,0
511,95.61,D,8,0
512,696.81,B,19,0
513,715.16,A,13,0
514,90.87,B,12,0
515,44.25,C,11,0
516,870.13,A,21,1
517,969.23,C,14,0
518,84.41,B,11,0
519,213.33,B,21,0
520,207.69,C,19,0
521,366.0,B,4,0
522,18077.83,D,20,0
523,376.36,C,5,0
524,786.83,C,12,0
525,1417.47,C,21,0
526,573.1,D,11,0
527,30.98,B,21,0
528,62.81,B,5,0
529,154.64,A,11,0
530,128.44,C,7,0
531,133.83,C,16,0
532,818.47,B,20,0
533,167.26,A,21,0
534,100.45,D,21,0
535,843.07,C,12,0
536,138.09,A,19,0
537,727.67,B,12,0
538,374.4,B,13,0
539,16.86,D,13,0
540,6.12,B,7,0
541,1636.46,C,13,0
542,1374.48,B,11,0
543,109.12,A,20,0
544,2608.53,B,19,0
545,677.04,D,19,1
546,480.23,D,8,0
547,40.25,D,6,0
548,24.78,B,11,0
549,202.09,B,16,0
550,59.32,D,21,0
551,1865.06,B,15,0
552,2215.82,C,2,1
553,74.29,A,12,0
554,142.27,B,21,0
555,2138.99,C,12,0
556,37.07,A,20,0
557,19.01,D,17,0
558,181.49,A,19,0
559,75.15,A,2,0
560,642.41,B,18,0
561,16.21,C,8,0
562,4747.51,C,12,0
563,63.65,C,5,0
564,206.78,C,9,0
565,809.25,D,5,0
566,27.07,A,2,0
567,546.43,A,12,1
568,188.92,C,12,0
569,12.75,C,22,0
570,4627.7,B,13,0
571,1865.66,A,19,0
572,39.88,C,12,0
573,9.31,B,13,0
574,114.33,B,11,0
575,727.13,A,2,0
576,172.08,C,3,0
577,180.4,C,3,0
578,773.84,C,8,0
579,2606.03,C,12,0
580,107.65,B,21,0
581,1392.07,B,1,1
582,1104.37,C,21,0
583,172.6,C,22,0
584,4185.0,D,12,0
585,165.14,B,10,0
586,243.11,B,20,0
587,554.98,B,13,0
588,505.79,A,10,1
589,385.78,A,3,0
590,42.16,A,5,0
591,1062.58,D,20,0
592,243.13,D,19,0
593,151.16,C,21,0
594,3300.16,A,3,1
595,279.36,D,14,0
596,1256.85,A,19,0
597,74.17,B,0,0
598,5.65,B,13,0
599,3136.82,D,20,0
600,321.43,A,11,0
601,180.48,B,14,0
602,5900.06,B,20,0
603,2383.23,D,19,0
604,6.51,A,21,0
605,70.2,A,19,0
606,164.54,B,19,0
607,5.75,A,20,0
608,1115.44,D,21,0
609,38968.97,B,18,0
610,317.06,B,13,0
611,5219.12,C,19,0
612,844.29,D,12,1
613,657.16,A,15,0
614,370.53,D,15,0
615,1857.14,C,12,0
616,241.55,A,20,0
617,54.46,A,21,0
618,711.12,A,21,1
619,33.6,D,5,0
620,5123.74,C,14,0
621,7.19,C,13,0
622,613.5,D,20,0
623,1255.28,D,20,0
624,510.36,D,11,0
625,70.57,C,7,0
626,263.62,C,11,0
627,80.78,C,21,0
628,71.59,A,6,0
629,496.06,B,9,0
630,621.05,D,12,0
631,329.4,C,11,0
632,22.01,B,20,0
633,506.95,C,23,0
634,80.44,C,21,0
635,1765.57,A,6,1
636,6486.7,C,11,1
637,27.1,C,14,0
638,546.47,C,5,0
639,1022.3,D,13,0
640,115.44,A,17,0
641,34.8,A,14,0
642,66.42,D,11,0
643,70.75,C,12,0
644,2701.62,B,13,0
645,116.41,A,12,0
646,506.41,B,11,0
647,860.19,A,22,0
648,10.05,A,11,0
649,49999.9,B,15,0
650,527.83,A,2,0
651,1163.9,A,19,0
652,12.49,B,3,0
653,126.21,A,17,0
654,579.01,D,11,0
655,33.55,B,13,0
656,480.24,B,8,0
657,553.17,A,1,0
658,2336.82,C,4,0
659,740.51,D,12,0
660,453.51,A,21,0
661,391.91,C,23,0
662,1530.23,B,13,0
663,119.9,C,13,0
664,244.5,C,4,0
665,27.47,A,23,0
666,12.23,C,22,0
667,815.44,D,21,0
668,30.68,B,11,0
669,392.59,D,11,0
670,54.6,C,9,0
671,262.06,C,21,0
672,77.59,B,13,0
673,431.22,D,5,0
674,132.84,B,21,0
675,3582.38,C,13,0
676,668.91,A,8,0
677,355.34,C,11,0
678,70.57,D,10,0
679,5.05,C,23,0
680,87.61,A,19,0
681,7.23,B,3,0
682,201.66,C,21,0
683,138.83,D,5,0
684,183.46,D,20,0
685,175.09,D,12,0
686,1138.51,D,15,0
687,18215.5,A,20,0
688,65.7,D,8,0
689,5751.14,A,3,1
690,29.04,C,21,0
691,75.5,C,20,0
692,194.15,C,4,0
693,1880.94,D,19,0
694,49999.9,C,14,0
695,81.76,A,11,0
696,6678.16,A,0,0
697,2672.05,A,16,0
698,314.78,D,23,0
699,165.54,B,1,0
700,739.43,C,4,0
701,508.41,D,11,1
702,37.23,B,19,0
703,3375.99,A,20,0
704,34.68,D,0,0
705,502.44,B,20,0
706,546.45,A,14,0
707,18.3,C,12,0
708,199.94,D,5,0
709,145.31,A,13,0
710,834.43,C,5,0
711,1430.67,B,1,0
712,49.79,D,9,0
713,16.29,B,11,0
714,26.39,D,5,0
715,2870.74,A,17,0
716,122.57,D,11,0
717,58.45,D,11,0
718,374.75,B,6,0
719,164.18,C,23,0
720,610.73,B,22,0
721,1276.27,C,18,0
722,13.63,D,19,0
723,11.29,C,12,0
724,1330.34,D,7,0
725,9.7,B,19,1
726,236.34,B,21,0
727,326.08,B,23,0
728,1336.62,B,13,0
729,191.86,B,16,0
730,847.31,D,23,0
731,16.05,B,8,0
732,1843.16,D,16,0
733,163.18,C,1,0
734,27.45,A,20,0
735,98.61,B,7,0
736,192.25,D,11,0
737,38.56,A,12,0
738,18.82,D,12,0
739,2501.44,D,20,0
740,2530.75,D,22,0
741,16.8,C,7,0
742,5.21,A,18,0
743,152.48,D,7,0
744,2966.73,C,4,1
745,1027.09,C,13,0
746,255.35,D,16,0
747,382.26,B,11,0
748,8.06,C,7,0
749,118.88,C,13,0
750,0.92,B,1,0
751,147.03,B,17,0
752,362.51,A,3,0
753,262.19,A,8,0
754,44.39,B,19,0
755,206.97,B,0,0
756,27.68,A,19,0
757,4587.43,C,17,0
758,101.77,A,20,0
759,1198.99,C,19,0
760,301.52,B,23,0
761,77.32,B,13,0
762,395.91,B,3,0
763,288.97,B,11,0
764,113.55,D,13,0
765,121.4,C,8,0
766,658.49,C,20,0
767,272.92,B,20,0
768,32.37,C,10,0
769,551.09,D,13,0
770,12.24,B,11,0
771,46.29,B,14,0
772,575.18,D,19,0
773,3160.12,B,13,0
774,131.26,C,11,0
775,142.64,B,6,0
776,774.92,B,21,0
777,260.15,D,13,0
778,70.48,D,11,0
779,246.58,B,0,0
780,4638.74,A,20,0
781,734.84,A,13,0
782,102.5,B,8,0
783,348.42,B,18,0
784,54.61,D,1,0
785,703.85,A,2,0
786,14926.06,A,11,0
787,30.86,A,5,0
788,1869.26,A,20,0
789,868.49,A,13,0
790,591.01,C,0,1
791,20.35,C,21,0
792,90.87,B,10,0
793,12.7,C,23,0
794,89.23,C,0,0
795,15194.57,D,3,1
796,145.9,B,20,0
797,153.95,D,20,0
798,357.6,C,12,0
799,332.45,A,20,0
800,206.84,D,15,0
801,1007.97,A,6,0
802,87.11,C,3,0
803,611.72,B,3,0
804,1171.66,B,19,0
805,6526.72,D,11,0
806,327.15,D,12,0
807,145.54,C,15,0
808,545.52,C,20,0
809,411.26,B,22,0
810,21.37,C,6,0
811,724.87,C,16,0
812,119.8,A,6,0
813,27.75,B,19,0
814,13.28,A,20,0
815,20.3,A,20,0
816,2.37,C,21,0
817,3173.58,C,23,0
818,108.52,A,12,0
819,241.53,A,22,0
820,775.24,C,8,0
821,13668.52,A,0,0
822,558.41,A,13,0
823,54.71,D,21,0
824,88.68,C,12,0
825,682.82,B,0,0
826,315.62,A,5,0
827,311.79,C,13,0
828,237.75,A,21,0
829,3.06,A,20,0
830,168.53,D,4,0
831,48.58,A,21,0
832,117.72,D,15,1
833,662.91,B,20,0
834,25.7,D,5,0
835,651.56,B,15,0
836,30.74,B,13,0
837,184.29,C,11,0
838,1450.41,D,12,0
839,24.06,D,4,0
840,10.56,B,16,0
841,1148.75,D,6,1
842,209.49,D,20,0
843,1960.37,A,13,1
844,3248.74,B,22,0
845,351.32,C,12,0
846,169.14,B,20,0
847,349.81,C,22,0
848,765.41,D,21,0
849,5776.55,B,4,0
850,398.74,B,0,0
851,209.75,B,4,0
852,2943.51,D,20,0
853,64.89,A,13,0
854,24.5,B,7,0
855,180.92,C,7,0
856,248.09,C,3,0
857,62.07,A,18,0
858,927.4,B,23,0
859,21.41,D,11,0
860,736.58,D,18,0
861,481.81,D,3,0
862,137.31,B,9,0
863,294.45,D,0,0
864,468.39,B,11,0
865,779.75,A,17,0
866,765.71,C,6,1
867,1860.63,C,20,0
868,153.21,A,6,0
869,2168.29,A,21,0
870,127.92,A,13,0
871,274.01,B,13,0
872,428.99,A,12,0
873,1071.05,B,21,0
874,614.96,D,19,0
875,6552.44,A,21,0
876,319.36,D,16,0
877,299.92,C,19,0
878,8.4,B,16,0
879,367.36,A,22,0
880,7672.75,D,18,0
881,1549.69,C,20,0
882,2226.08,C,4,1
883,37.15,A,7,0
884,61.65,C,9,0
885,106.73,A,22,0
886,1060.89,C,13,0
887,55.23,C,15,0
888,288.49,C,11,0
889,2481.99,B,13,0
890,481.29,D,11,0
891,18.86,C,13,0
892,4450.86,B,19,0
893,186.21,A,13,0
894,79.27,B,11,0
895,29.61,C,15,0
896,8171.89,B,12,0
897,556.78,D,0,0
898,874.68,A,0,0
899,1226.64,C,7,0
900,5595.16,C,7,0
901,619.86,B,23,1
902,352.68,B,2,0
903,23.29,D,20,0
904,5184.6,A,12,0
905,1757.45,B,19,0
906,740.65,B,11,0
907,22.55,D,5,0
908,3323.2,B,16,0
909,234.88,A,19,0
910,144.75,C,0,0
911,183.19,D,7,0
912,5594.75,B,12,0
913,1113.52,A,16,0
914,179.52,A,23,0
915,247.9,A,2,0
916,730.11,A,18,1
917,399.51,D,12,0
918,619.73,A,20,0
919,116.01,C,13,0
920,102.93,A,23,0
921,460.02,D,8,0
922,1039.95,A,5,0
923,38.39,D,14,0
924,223.1,A,23,0
925,4589.56,A,18,0
926,1282.84,B,12,0
927,221.83,C,19,0
928,10.21,A,11,0
929,156.82,B,13,0
930,22.4,B,11,0
931,150.83,B,19,0
932,85.12,B,21,0
933,138.26,B,12,0
934,1144.21,B,0,0
935,251.81,D,11,0
936,7.08,B,13,0
937,103.47,D,14,0
938,5027.69,B,20,0
939,326.91,A,7,0
940,144.84,C,2,0
941,24.55,B,20,0
942,64.2,A,14,0
943,159.7,C,18,0
944,50.98,B,13,0
945,44.73,D,5,0
946,172.05,D,23,0
947,9481.18,D,9,0
948,59.01,A,17,0
949,1.53,A,14,0
950,1846.68,D,7,0
951,35225.29,B,2,1
952,3564.27,C,22,0
953,102.29,D,8,0
954,49999.9,B,17,0
955,1103.34,C,7,0
956,257.11,C,13,0
957,628.97,B,4,1
958,3462.19,D,20,0
959,676.96,D,23,0
960,1901.02,C,14,0
961,81.85,D,11,0
962,6.84,A,18,0
963,38.01,C,2,0
964,84.97,A,20,0
965,1876.0,C,19,0
966,922.25,D,15,0
967,3382.9,D,18,0
968,279.26,A,16,0
969,912.05,D,22,0
970,19.77,B,22,0
971,668.73,A,19,0
972,27.53,B,12,0
973,7687.95,B,20,0
974,2922.04,B,17,0
975,81.48,A,11,0
976,5787.92,B,13,0
977,58.11,B,16,0
978,128.39,A,21,0
979,1161.68,C,2,1
980,66.71,A,8,0
981,9770.23,A,0,0
982,49.46,C,2,0
983,57.69,B,20,0
984,314.63,B,12,0
985,31.9,C,21,0
986,7473.94,A,19,0
987,304.12,C,16,0
988,343.72,A,19,0
989,42.32,A,12,0
990,153.8,B,21,0
991,195.15,B,23,0
992,1566.25,C,15,0
993,1487.9,D,12,0
994,508.16,A,16,0
995,476.81,C,21,0
996,142.84,B,23,0
997,27.15,B,13,0
998,272.53,B,5,0
999,25.04,D,12,0
1000,11201.94,D,20,0
1001,844.17,D,11,0
1002,2.66,A,23,0
1003,89.22,A,8,0
1004,104.8,B,19,0
1005,156.36,A,21,0
1006,6798.33,A,13,0
1007,24.41,C,0,0
1008,4240.71,A,4,1
1009,92.15,D,13,0
1010,1190.67,C,22,0
1011,3521.11,A,13,0
1012,1009.5,C,20,0
1013,24.48,C,6,0
1014,6346.58,A,20,0
1015,638.74,A,12,1
1016,1584.6,C,13,0
1017,533.42,C,21,1
1018,103.44,A,14,0
1019,2211.81,C,0,0
1020,20.02,C,20,0
1021,656.36,C,7,0
1022,3575.39,B,14,0
1023,4938.53,A,2,0
1024,586.65,B,21,0
1025,1988.07,A,14,0
1026,147.13,C,20,0
1027,25.05,A,2,0
1028,1383.24,D,6,0
1029,2374.92,B,12,0
1030,17.5,D,15,0
1031,17.03,D,20,0
1032,307.26,C,11,0
1033,390.37,B,1,0
1034,326.77,A,8,0
1035,533.53,A,22,0
1036,82.53,A,10,0
1037,595.18,D,9,0
1038,2656.19,A,21,0
1039,32.38,C,12,0
1040,221.31,C,19,1
1041,117.91,D,19,0
1042,170.12,B,13,0
1043,707.26,C,11,0
1044,77.98,B,11,0
1045,1271.24,A,1,1
1046,24.31,A,9,0
1047,792.82,D,15,0
1048,622.35,D,16,0
1049,12.79,D,15,0
1050,82.47,C,20,0
1051,106.38,A,21,0
1052,335.6,A,12,0
1053,320.96,A,12,0
1054,45349.15,C,13,0
1055,12.15,C,21,0
1056,221.06,D,4,1
1057,7585.59,C,11,0
1058,165.28,B,5,0
1059,1497.92,D,2,1
1060,136.72,B,11,0
1061,137.48,D,9,0
1062,1222.22,D,13,0
1063,44.51,B,15,0
1064,61.53,D,1,0
1065,39.39,D,6,0
1066,36.8,C,13,0
1067,2251.26,D,14,0
1068,90.91,B,6,0
1069,281.51,B,21,0
1070,53.15,D,10,0
1071,51.26,C,18,0
1072,133.33,B,20,0
1073,53.23,C,15,0
1074,12.81,A,12,0
1075,18.16,D,15,0
1076,304.46,B,3,0
1077,58.58,B,0,0
1078,229.55,C,8,0
1079,220.29,B,10,0
1080,79.61,C,4,0
1081,104.96,C,6,0
1082,704.4,A,13,0
1083,10.46,A,2,0
1084,59.32,B,8,0
1085,70.48,B,12,0
1086,470.96,B,20,0
1087,61.56,B,3,0
1088,60.04,A,3,0
1089,133.96,D,12,0
1090,305.01,A,4,0
1091,264.87,D,15,0
1092,229.95,C,14,0
1093,329.6,D,18,0
1094,14578.98,C,9,0
1095,388.45,A,17,0
1096,784.73,C,12,0
1097,125.18,B,11,0
1098,833.57,C,4,0
1099,127.23,C,7,0
1100,3600.84,A,17,0
1101,108.75,D,15,0
1102,737.94,B,11,0
1103,111.03,C,16,0
1104,241.21,C,19,0
1105,90.12,C,15,0
1106,264.06,D,1,0
1107,12.82,B,22,0
1108,767.26,A,23,1
1109,5.07,A,21,0
1110,563.2,A,20,0
1111,261.67,D,6,0
1112,18.07,D,19,0
1113,142.62,A,9,0
1114,209.26,C,16,0
1115,1905.12,B,12,0
1116,423.21,D,7,0
1117,102.87,A,21,0
1118,306.45,A,9,0
1119,523.86,A,22,0
1120,37.76,C,12,0
1121,58.85,A,11,0
1122,55.31,D,5,0
1123,2755.63,C,8,0
1124,103.57,D,4,0
1125,93.82,C,22,0
1126,141.48,B,20,0
1127,861.29,A,10,0
1128,257.8,A,13,0
1129,136.89,A,10,0
1130,8.8,D,4,0
1131,326.82,A,12,0
