id,valor,categoria,hora,is_fraud
517,6279.54,B,13,0
518,435.29,D,19,0
519,17.04,D,17,1
520,74.22,D,12,0
521,959.59,A,11,0
522,6.0,A,3,0
523,88.51,A,13,0
524,140.5,C,11,0
525,53.61,B,1,0
526,312.88,C,7,0
527,12.16,B,11,0
528,21.87,B,19,0
529,317.79,B,20,0
530,260.39,D,8,0
531,241.49,C,11,0
532,7.37,A,11,0
533,4329.04,C,22,0
534,82.33,C,6,0
535,63.31,D,3,0
536,115.18,D,18,0
537,897.98,D,10,0
538,5736.02,C,18,0
539,252.78,C,4,0
540,864.93,A,16,0
541,31.68,D,17,0
542,549.41,C,13,0
543,2329.63,C,13,0
544,1540.35,A,19,0
545,212.69,A,13,0
546,1091.27,B,11,0
547,53.34,A,21,0
548,241.7,A,12,1
549,115.4,A,12,0
550,2042.1,A,21,0
551,218.02,A,11,0
552,227.32,A,2,0
553,3512.22,D,23,0
554,215.42,A,12,0
555,241.98,D,13,1
556,6564.25,C,20,0
557,20.03,A,8,0
558,31.47,D,17,0
559,1608.92,A,22,0
560,83.19,A,13,0
561,173.06,B,8,0
562,15.82,D,21,0
563,236.56,B,23,0
564,455.53,C,21,0
565,18.82,D,20,0
566,123.96,C,19,0
567,26603.78,D,10,0
568,471.91,A,20,0
569,458.11,C,13,0
570,362.53,A,16,0
571,137.8,B,9,0
572,598.42,D,19,0
573,96.28,B,21,0
574,722.78,C,15,0
575,409.91,A,21,0
576,607.98,A,14,0
577,129.63,A,19,0
578,4325.67,A,13,0
579,524.59,A,12,0
580,9.98,B,20,0
581,622.23,D,22,0
582,1582.58,C,19,0
583,490.19,D,2,0
584,419.34,C,23,0
585,203.71,A,17,0
586,220.99,B,13,1
587,324.06,A,9,0
588,188.03,C,14,0
589,191.28,C,12,1
590,117.67,A,5,0
591,446.7,D,11,0
592,88.92,C,12,0
593,13072.7,A,21,0
594,9.48,D,8,0
595,206.74,B,11,1
596,1894.96,C,11,0
597,8013.06,D,2,0
598,37.06,D,19,0
599,925.98,B,15,0
600,91.36,B,18,0
601,6.33,D,15,0
602,177.79,D,11,0
603,2744.27,B,17,0
604,272.1,A,3,0
605,119.39,B,23,0
606,50.69,D,16,0
607,228.6,A,22,0
608,19.3,A,8,0
609,448.84,D,19,0
610,129.48,D,22,0
611,5669.07,C,21,0
612,7.8,B,13,0
613,2.65,C,11,0
614,273.69,B,16,0
615,52.54,D,22,0
616,136.72,A,13,0
617,1820.46,A,21,0
618,117.82,B,13,1
619,207.1,C,11,0
620,764.02,D,13,0
621,709.62,A,6,0
622,59.0,D,20,0
623,12495.01,B,17,0
624,310.85,D,12,0
625,46.75,B,12,0
626,79.03,C,12,1
627,698.96,A,12,0
628,353.12,A,8,0
629,25.04,C,19,0
630,166.06,C,21,0
631,1962.48,A,13,0
632,225.74,C,2,0
633,1111.9,C,13,0
634,1080.64,B,8,0
635,367.26,C,20,0
636,11934.24,C,14,0
637,194.43,A,16,0
638,1166.06,D,5,0
639,1094.5,C,20,0
640,3607.51,B,20,0
641,62.44,D,21,0
642,630.24,B,20,0
643,12.16,C,13,0
644,52.14,C,10,0
645,202.02,D,12,0
646,3273.34,D,18,0
647,712.7,A,21,0
648,17.2,B,8,0
649,128.63,B,23,0
650,1660.87,B,22,0
651,254.02,D,7,0
652,90.84,C,21,0
653,1031.73,A,14,0
654,309.56,A,21,0
655,159.83,B,12,0
656,160.41,C,19,0
657,73.55,C,16,0
658,189.58,C,15,0
659,950.81,A,7,0
660,62.64,D,1,0
661,561.66,C,23,0
662,3414.69,D,21,0
663,47.54,D,12,0
664,40.44,C,23,0
665,300.06,B,1,0
666,58.85,A,20,0
667,113.75,A,15,0
668,56.6,A,16,0
669,480.09,A,1,0
670,664.24,B,6,0
671,3064.52,D,9,0
672,289.85,A,22,0
673,127.63,A,13,1
674,176.13,A,2,0
675,384.89,B,4,0
676,109.35,A,2,0
677,93.16,A,18,0
678,55.23,D,0,0
679,19217.38,A,4,0
680,707.63,A,18,0
681,1739.31,B,21,0
682,53.22,A,20,0
683,332.63,D,11,1
684,2.02,D,19,0
685,205.17,C,15,0
686,8.49,A,20,0
687,2165.59,C,5,0
688,23.77,A,13,0
689,0.28,A,22,0
690,2921.43,B,11,0
691,1169.72,B,0,0
692,862.68,A,2,0
693,4830.38,D,14,0
694,39.59,B,13,0
695,579.99,A,13,0
696,151.93,C,8,0
697,195.64,B,13,1
698,68.47,C,12,0
699,512.08,D,19,0
700,84.29,A,16,0
701,24.53,D,19,0
702,160.37,A,23,0
703,12.66,D,6,0
704,232.48,D,21,0
705,32.99,C,1,0
706,694.96,A,11,0
707,382.7,A,13,0
708,22.13,B,20,0
709,408.42,A,5,0
710,82.49,C,10,0
711,1588.74,D,10,0
712,59.41,B,16,0
713,936.56,B,21,0
714,386.52,A,19,0
715,46446.25,B,11,0
716,638.22,A,0,0
717,773.79,A,16,0
718,507.05,A,2,0
719,101.18,C,1,0
720,565.74,A,20,0
721,815.66,B,21,0
722,29.48,D,9,1
723,2150.1,C,13,0
724,579.98,B,12,0
725,394.37,B,13,0
726,842.25,A,11,0
727,23.87,B,20,0
728,520.78,C,22,0
729,258.41,D,17,0
730,1899.3,B,11,0
731,85.12,B,5,0
732,953.75,C,22,0
733,572.22,A,1,0
734,15.18,B,19,0
735,36.89,C,21,0
736,15.0,A,2,0
737,402.72,B,11,0
738,297.88,C,15,0
739,13.56,C,21,0
740,3723.82,A,8,0
741,376.1,D,19,0
742,387.49,B,14,1
743,623.67,A,18,0
744,153.34,C,4,0
745,246.79,D,21,0
746,257.01,C,9,1
747,161.37,D,13,0
748,574.92,D,18,0
749,31.92,D,7,0
750,54.51,C,11,1
751,275.89,A,12,0
752,479.66,C,20,0
753,494.27,B,11,0
754,267.39,C,11,0
755,86.12,D,16,0
756,24704.83,B,5,0
757,750.94,B,12,0
758,1082.52,B,6,0
759,58.76,C,1,0
760,2289.63,A,17,0
761,420.6,A,5,0
762,5.4,B,11,0
763,23.8,A,1,0
764,291.22,B,20,0
765,33.4,B,9,0
766,823.92,B,18,0
767,387.77,C,8,0
768,206.85,A,21,0
769,1067.85,D,2,0
770,148.14,A,19,0
771,247.96,A,12,0
772,7389.45,C,13,0
773,54.35,C,3,0
774,4027.18,B,4,0
775,19.96,B,20,0
776,1285.67,C,18,0
777,2241.79,C,14,0
778,177.04,A,13,1
779,172.75,D,13,0
780,370.98,C,19,0
781,11447.12,D,14,0
782,59.56,B,1,0
783,25.42,A,17,0
784,224.29,B,23,0
785,5046.58,B,17,0
786,173.15,D,12,1
787,304.25,A,9,1
788,444.37,D,3,0
789,42.59,B,20,0
790,207.65,D,23,0
791,4169.91,C,15,0
792,40.68,B,19,0
793,102.56,C,8,0
794,63.97,C,20,0
795,146.73,B,15,0
796,519.57,D,4,0
797,432.53,C,21,0
798,710.61,A,8,0
799,15314.31,C,9,0
800,104.87,C,20,0
801,1220.74,A,6,0
802,151.86,A,16,0
803,1595.69,A,20,0
804,37.0,D,9,0
805,34.66,C,11,0
806,588.48,C,8,0
807,17.14,B,23,0
808,345.77,D,22,0
809,149.34,C,16,0
810,13.63,C,20,0
811,293.26,A,19,0
812,193.98,C,0,0
813,103.16,C,20,0
814,9940.74,D,11,0
815,31.63,D,11,0
816,3244.71,D,8,0
817,31217.96,A,21,0
818,2428.31,D,14,0
819,368.55,D,12,1
820,2.51,C,3,0
821,29.23,A,3,0
822,543.95,B,19,0
823,80.97,B,12,0
824,786.45,C,21,0
825,864.46,C,11,0
826,66.74,B,14,0
827,121.99,C,15,0
828,4.59,A,13,1
829,722.12,A,5,0
830,1155.89,D,5,0
831,1471.63,C,21,0
832,5.31,C,21,0
833,6.21,B,11,1
834,862.64,B,6,0
835,1653.3,A,13,0
836,1994.45,C,5,0
837,7747.32,D,9,0
838,1508.87,B,8,0
839,514.25,C,19,0
840,25.79,C,0,0
841,346.69,B,13,0
842,31.68,D,1,0
843,2203.65,D,20,0
844,124.35,B,19,0
845,34.37,B,20,0
846,20.56,C,0,0
847,936.65,B,13,0
848,47.13,B,3,0
849,546.33,D,11,0
850,265.76,D,12,0
851,151.26,D,20,0
852,35.68,A,15,0
853,30.78,D,0,0
854,9.14,D,23,0
855,848.98,A,20,0
856,317.3,D,15,1
857,23.84,C,11,0
858,249.33,C,21,0
859,149.72,B,5,0
860,376.45,B,23,0
861,111.59,C,19,0
862,142.64,D,15,0
863,1542.32,A,13,0
864,21.11,A,20,0
865,60.1,D,12,0
866,8.75,A,22,0
867,166.48,A,12,0
868,49999.9,B,22,0
869,600.06,C,12,0
870,3413.53,D,15,0
871,34.24,B,12,0
872,8.72,B,12,0
873,114.96,B,13,0
874,1579.04,A,10,0
875,3607.8,A,21,0
876,629.11,D,2,0
877,282.44,A,11,0
878,743.17,C,17,0
879,52.88,C,6,0
880,3346.93,B,12,0
881,1012.05,A,12,0
882,127.48,B,14,0
883,751.38,A,8,0
884,104.46,A,19,0
885,97.66,B,13,1
886,2869.42,B,17,0
887,767.09,C,8,0
888,141.61,A,14,1
889,151.79,B,5,0
890,2.36,B,12,1
891,320.76,B,19,0
892,184.98,D,6,0
893,17.0,A,21,0
894,82.73,C,23,0
895,2265.11,D,2,0
896,161.7,D,4,0
897,56.56,D,12,0
898,292.86,A,4,0
899,100.4,B,2,0
900,126.15,B,15,1
901,260.23,B,16,0
902,81.18,C,3,0
903,812.4,B,21,0
904,1064.55,D,8,0
905,104.01,A,4,0
906,450.62,B,16,0
907,1287.96,C,21,0
908,19.21,C,7,0
909,23.56,D,12,0
910,1616.85,C,20,0
911,57.3,C,16,1
912,4731.85,B,3,0
913,13.58,A,14,0
914,77.47,B,21,0
915,254.03,C,0,0
916,504.79,C,19,0
917,681.14,A,19,0
918,610.29,B,18,0
919,321.57,C,21,0
920,1221.63,D,19,0
921,3.24,C,9,0
922,552.01,D,10,0
923,29.53,B,15,0
924,19.51,A,21,0
925,32.12,D,13,0
926,26.55,D,2,0
927,2571.37,B,19,0
928,1767.34,D,1,0
929,245.31,D,15,0
930,2134.45,A,19,0
931,194.83,C,9,0
932,884.55,A,17,0
933,122.07,C,3,0
934,2019.18,D,4,0
935,177.93,D,0,0
936,187.94,A,19,0
937,24.72,C,4,0
938,21.85,D,18,0
939,25.1,B,11,0
940,281.46,A,22,0
941,166.89,A,1,0
942,752.24,D,12,0
943,178.05,A,8,0
944,87.1,B,21,0
945,17.91,B,21,0
946,1679.23,B,20,0
947,64.86,A,17,0
948,419.41,A,17,0
949,1.86,B,20,0
950,241.1,A,11,0
951,38.78,A,7,0
952,1572.42,C,18,0
953,192.53,D,22,0
954,1467.92,B,19,0
955,154.46,C,13,1
956,2200.38,A,10,0
957,1366.3,A,16,0
958,13.54,C,9,0
959,430.46,A,11,1
960,40.45,C,10,0
961,1426.38,B,11,0
962,45.89,D,15,0
963,118.53,B,0,0
964,370.52,C,13,0
965,367.28,C,16,1
966,960.17,B,21,0
967,39.85,D,3,0
968,9922.86,D,9,0
969,44.96,D,14,0
970,15710.72,D,7,0
971,20.43,C,18,0
972,106.1,B,21,0
973,131.14,B,15,0
974,426.2,B,7,0
975,7456.81,C,20,0
976,2571.46,A,11,0
977,70.41,B,21,0
978,33.47,C,20,0
979,523.28,C,16,0
980,513.43,B,12,0
981,11837.32,B,19,0
982,188.6,D,14,0
983,34.89,C,11,0
984,1631.14,C,12,0
985,699.14,B,13,0
986,36.66,A,13,0
987,1631.29,A,10,0
988,309.9,C,5,0
989,380.18,B,21,0
990,89.56,D,11,0
991,61.27,B,12,1
992,525.42,C,11,0
993,1271.75,A,0,0
994,736.07,A,1,0
995,1214.45,D,16,0
996,30.99,A,18,0
997,18.97,A,12,0
998,252.41,D,12,0
999,1837.17,A,15,0
1000,1623.93,D,15,0
1001,15.6,A,19,0
1002,440.44,D,13,0
1003,7.03,A,21,0
1004,32.75,B,13,1
1005,1128.51,D,12,0
1006,107.76,D,2,0
1007,213.46,C,21,0
1008,2177.87,B,13,0
1009,11056.82,D,11,0
1010,15.81,C,1,0
1011,289.06,A,14,0
1012,180.18,D,0,0
1013,408.14,A,14,1
1014,128.84,B,13,1
1015,3554.15,C,13,0
1016,7.59,D,13,0
1017,179.69,B,0,0
1018,50.72,C,11,1
1019,177.73,A,23,0
1020,9338.83,D,7,0
1021,2042.12,D,2,0
1022,35.59,C,7,0
1023,155.4,A,11,0
1024,200.31,D,23,0
1025,93.93,D,14,0
1026,37.38,C,9,0
1027,146.08,C,23,0
1028,37.49,A,6,0
1029,92.81,A,13,0
1030,1841.75,C,20,0
1031,185.71,D,21,0
1032,1.34,D,18,0
1033,18.92,C,13,1
1034,160.31,B,3,0
1035,685.73,A,3,0
1036,53.88,D,15,0
1037,97.89,A,11,0
1038,304.0,C,13,0
1039,748.46,C,3,0
1040,112.03,B,5,0
1041,196.61,D,3,0
1042,4.49,B,13,0
1043,10.87,D,12,0
1044,13.08,D,13,0
1045,78.11,B,12,0
1046,11.87,D,11,0
1047,7446.99,B,1,0
1048,184.69,D,6,0
1049,81.28,D,23,0
1050,135.51,C,13,0
1051,208.56,D,8,0
1052,847.99,C,22,0
1053,246.93,D,19,0
1054,231.06,C,10,0
1055,10.11,C,6,0
1056,63.44,B,6,0
1057,228.49,C,21,0
1058,8772.8,A,11,0
1059,22.37,C,9,1
1060,51.41,A,12,0
1061,22.58,A,11,0
1062,225.81,D,8,0
1063,144.87,A,12,1
1064,632.0,B,8,0
1065,174.82,C,8,0
1066,215.56,D,22,0
1067,36.44,B,20,0
1068,924.9,D,21,0
1069,583.63,C,3,0
1070,81.19,C,12,1
1071,3557.88,D,3,0
1072,2625.0,A,22,0
1073,4501.68,B,19,0
1074,191.01,B,19,0
1075,288.43,B,23,0
1076,78.24,D,22,0
1077,38.65,C,16,1
1078,115.48,A,12,0
1079,1532.63,A,15,0
1080,23.12,D,1,0
1081,17451.23,D,18,0
1082,569.35,D,12,0
1083,228.14,A,7,0
1084,154.52,A,1,0
1085,564.06,C,20,0
1086,12.62,B,3,0
1087,404.4,C,4,0
1088,104.63,D,23,0
1089,87.06,A,2,0
1090,928.04,D,0,0
1091,195.16,B,14,0
1092,262.89,B,16,1
1093,48.44,A,16,0
1094,492.21,D,22,0
1095,181.41,C,11,0
1096,449.99,A,21,0
1097,2063.16,D,17,0
1098,21.1,A,20,0
1099,21.95,D,10,0
1100,11.45,A,19,0
1101,270.62,D,2,0
1102,20.16,D,20,0
1103,228.67,A,23,0
1104,16.26,A,18,0
1105,7.6,A,4,0
1106,335.35,A,12,0
1107,35.73,A,10,0
1108,101.25,D,1,0
1109,126.87,B,21,0
1110,20.06,B,21,0
1111,126.46,C,19,0
1112,660.07,A,18,0
1113,6359.36,D,18,0
1114,177.35,A,5,0
1115,82.11,A,20,0
1116,17.18,B,13,0
1117,51.97,A,11,1
1118,2018.15,A,6,0
1119,1754.27,D,16,0
1120,659.43,C,17,0
1121,12.86,A,12,0
1122,13.71,A,4,0
1123,341.77,A,2,0
1124,110.85,B,11,0
1125,2121.76,B,19,0
1126,272.8,D,22,0
1127,202.4,A,13,0
1128,652.54,A,16,0
1129,1296.97,D,12,0
1130,15.87,D,11,1
1131,1015.06,C,17,0
