transaction_id,data,valor,hora,categoria,categoria_cod,qtd_transacoes_24h,is_fraud
TXN_NOV_000053,2025-11,2035.5672852863247,12,supermercado,10,5,0
TXN_NOV_000054,2025-11,363.519784903071,21,eletronicos,7,1,0
TXN_NOV_000055,2025-11,587.3814115081371,21,lazer,6,2,0
TXN_NOV_000056,2025-11,220.97215299712195,20,assinatura,9,1,0
TXN_NOV_000057,2025-11,1229.6928529824786,16,pix,13,13,1
TXN_NOV_000058,2025-11,3665.0810856243284,19,viagem,12,24,1
TXN_NOV_000059,2025-11,282.04725395365995,18,restaurante,5,4,0
TXN_NOV_000060,2025-11,458.1558528989463,19,lazer,6,3,0
TXN_NOV_000061,2025-11,197.99246017082822,17,lazer,6,1,0
TXN_NOV_000062,2025-11,331.66581645959576,17,restaurante,5,2,0
TXN_NOV_000063,2025-11,875.2716258747176,21,supermercado,10,8,0
TXN_NOV_000064,2025-11,326.1874134665109,21,eletronicos,7,3,0
TXN_NOV_000065,2025-11,4000.0,15,pix,13,20,1
TXN_NOV_000066,2025-11,1964.502820929311,10,transferencia,14,7,1
TXN_NOV_000067,2025-11,1785.3247819713386,17,eletronicos,7,18,1
TXN_NOV_000068,2025-11,265.0007334047132,18,vestuario,4,4,0
TXN_NOV_000069,2025-11,424.3332372494652,21,assinatura,9,1,0
TXN_NOV_000070,2025-11,353.13598272821264,20,assinatura,9,1,0
TXN_NOV_000071,2025-11,680.6574150098207,21,livros,8,1,0
TXN_NOV_000072,2025-11,106.54374886277765,9,alimentacao,1,1,0
TXN_NOV_000073,2025-11,60.75915612929667,10,alimentacao,1,1,0
TXN_NOV_000074,2025-11,193.74360655279108,14,transporte,3,2,0
TXN_NOV_000075,2025-11,383.61013481070114,21,livros,8,2,0
TXN_NOV_000076,2025-11,287.53625628325824,14,alimentacao,1,2,0
TXN_NOV_000077,2025-11,267.1544056256399,19,livros,8,2,0
TXN_NOV_000078,2025-11,408.2967300461135,22,livros,8,3,0
TXN_NOV_000079,2025-11,253.55189012972477,22,livros,8,2,0
TXN_NOV_000080,2025-11,256.8174803618916,23,eletronicos,7,1,0
TXN_NOV_000081,2025-11,337.6174637529532,20,livros,8,2,0
TXN_NOV_000082,2025-11,303.69516783414065,14,lazer,6,2,0
TXN_NOV_000083,2025-11,87.62231227672753,8,transporte,3,3,0
TXN_NOV_000084,2025-11,1087.115019507489,13,pix,13,22,1
TXN_NOV_000085,2025-11,460.2018964007344,21,livros,8,1,0
TXN_NOV_000086,2025-11,316.0856447271586,21,assinatura,9,1,0
TXN_NOV_000087,2025-11,5351.914596544244,9,pix,13,21,1
TXN_NOV_000088,2025-11,226.75986440966028,19,livros,8,2,0
TXN_NOV_000089,2025-11,216.2335538787467,14,vestuario,4,3,0
TXN_NOV_000090,2025-11,1044.408858826928,15,eletronicos,7,3,0
TXN_NOV_000091,2025-11,307.6092646983603,15,restaurante,5,2,0
TXN_NOV_000092,2025-11,655.0122355011815,21,eletronicos,7,4,0
TXN_NOV_000093,2025-11,284.5592439154256,20,lazer,6,5,0
TXN_NOV_000094,2025-11,313.19645351317047,20,eletronicos,7,1,0
TXN_NOV_000095,2025-11,508.3239912777768,17,restaurante,5,7,0
TXN_NOV_000096,2025-11,86.10083040902838,9,farmacia,2,1,0
TXN_NOV_000097,2025-11,506.1661229081461,14,restaurante,5,4,0
TXN_NOV_000098,2025-11,10179.187576765906,16,joias,11,31,1
TXN_NOV_000099,2025-11,8958.779483037079,11,transferencia,14,29,1
TXN_NOV_000100,2025-11,123.36093395531461,13,transporte,3,3,0
TXN_NOV_000101,2025-11,253.23259967201207,14,transporte,3,4,0
TXN_NOV_000102,2025-11,1440.1792471017436,13,restaurante,5,1,0
TXN_NOV_000103,2025-11,322.78932845959406,21,lazer,6,1,0
TXN_NOV_000104,2025-11,367.5799956829098,19,eletronicos,7,1,0
TXN_NOV_000105,2025-11,562.3234970378179,23,assinatura,9,1,0
TXN_NOV_000106,2025-11,180.48533598893735,12,farmacia,2,3,0
TXN_NOV_000107,2025-11,615.9746145038687,19,restaurante,5,1,0
TXN_NOV_000108,2025-11,783.1575584140406,16,eletronicos,7,11,1
TXN_NOV_000109,2025-11,114.89120667136186,12,farmacia,2,2,0
TXN_NOV_000110,2025-11,701.7952014924847,11,eletronicos,7,11,1
TXN_NOV_000111,2025-11,7499.323787536054,8,pix,13,23,1
TXN_NOV_000112,2025-11,276.828088645106,19,restaurante,5,3,0
TXN_NOV_000113,2025-11,148.40493478919322,23,livros,8,1,0
TXN_NOV_000114,2025-11,266.4233946105217,19,livros,8,2,0
TXN_NOV_000115,2025-11,86.33625754266613,9,transporte,3,3,0
TXN_NOV_000116,2025-11,139.14563838143857,15,transporte,3,1,0
TXN_NOV_000117,2025-11,148.11632591086698,22,eletronicos,7,2,0
TXN_NOV_000118,2025-11,200.99777828304033,21,restaurante,5,4,0
TXN_NOV_000119,2025-11,551.3431354878553,13,vestuario,4,7,0
TXN_NOV_000120,2025-11,1271.7745210577825,11,transferencia,14,19,1
TXN_NOV_000121,2025-11,1336.529650573506,2,eletronicos,7,6,0
TXN_NOV_000122,2025-11,195.3739488669078,14,lazer,6,2,0
TXN_NOV_000123,2025-11,234.6161673948406,22,assinatura,9,3,0
TXN_NOV_000124,2025-11,25.360052134135792,17,transporte,3,1,0
TXN_NOV_000125,2025-11,263.6226019585085,16,lazer,6,3,0
TXN_NOV_000126,2025-11,279.69830230063053,13,restaurante,5,4,0
TXN_NOV_000127,2025-11,500.5971131327942,21,assinatura,9,1,0
TXN_NOV_000128,2025-11,1049.3117172218174,16,eletronicos,7,10,1
TXN_NOV_000129,2025-11,2602.0455382336645,5,supermercado,10,8,0
TXN_NOV_000130,2025-11,143.8356872176156,15,farmacia,2,1,0
TXN_NOV_000131,2025-11,501.80785281340366,13,vestuario,4,1,0
TXN_NOV_000132,2025-11,266.3538929455718,16,vestuario,4,7,0
TXN_NOV_000133,2025-11,249.45841378268398,12,restaurante,5,3,0
TXN_NOV_000134,2025-11,492.135494613827,21,eletronicos,7,1,0
TXN_NOV_000135,2025-11,189.22075405790227,22,eletronicos,7,1,0
TXN_NOV_000136,2025-11,127.1654013865148,20,assinatura,9,1,0
TXN_NOV_000137,2025-11,172.19925637392808,16,restaurante,5,2,0
TXN_NOV_000138,2025-11,225.13859905709757,13,farmacia,2,1,0
TXN_NOV_000139,2025-11,107.84950456010608,16,restaurante,5,5,0
TXN_NOV_000140,2025-11,1167.7805111418902,17,eletronicos,7,14,1
TXN_NOV_000141,2025-11,6505.681755927964,20,viagem,12,40,1
TXN_NOV_000142,2025-11,275.6793389012549,19,eletronicos,7,2,0
TXN_NOV_000143,2025-11,330.469213806014,20,eletronicos,7,4,0
TXN_NOV_000144,2025-11,902.1504856663723,14,eletronicos,7,10,1
TXN_NOV_000145,2025-11,100.0,18,vestuario,4,5,0
TXN_NOV_000146,2025-11,245.86686559262654,23,livros,8,1,0
TXN_NOV_000147,2025-11,573.5328058877419,21,assinatura,9,1,0
TXN_NOV_000148,2025-11,154.0495257005771,9,farmacia,2,1,0
TXN_NOV_000149,2025-11,3605.466144689822,19,viagem,12,26,1
TXN_NOV_000150,2025-11,60.764632455365415,17,farmacia,2,1,0
TXN_NOV_000151,2025-11,758.7915998408602,15,lazer,6,2,0
TXN_NOV_000152,2025-11,505.61353621277885,23,livros,8,1,0
TXN_NOV_000153,2025-11,401.9633217647074,23,assinatura,9,2,0
TXN_NOV_000154,2025-11,6813.2288004726515,14,transferencia,14,26,1
TXN_NOV_000155,2025-11,200.9486599783593,12,alimentacao,1,3,0
TXN_NOV_000156,2025-11,126.24844223733416,14,transporte,3,1,0
TXN_NOV_000157,2025-11,3500.0,22,eletronicos,7,27,1
TXN_NOV_000158,2025-11,1059.0082488225887,17,eletronicos,7,5,0
TXN_NOV_000159,2025-11,4740.214190606796,15,transferencia,14,17,1
TXN_NOV_000160,2025-11,44.48792198676865,15,farmacia,2,1,0
TXN_NOV_000161,2025-11,2080.8814603204296,14,pix,13,12,1
TXN_NOV_000162,2025-11,1117.6709855112076,8,eletronicos,7,9,0
TXN_NOV_000163,2025-11,289.44059255117185,9,alimentacao,1,1,0
TXN_NOV_000164,2025-11,600.0,11,eletronicos,7,3,0
TXN_NOV_000165,2025-11,216.54616018171512,17,alimentacao,1,2,0
TXN_NOV_000166,2025-11,43.866853415081174,10,farmacia,2,1,0
TXN_NOV_000167,2025-11,284.4394808251016,20,lazer,6,3,0
TXN_NOV_000168,2025-11,104.62110212220463,17,transporte,3,3,0
TXN_NOV_000169,2025-11,284.59120431531625,12,restaurante,5,1,0
TXN_NOV_000170,2025-11,145.5718901421769,20,eletronicos,7,1,0
TXN_NOV_000171,2025-11,2272.262108023832,15,supermercado,10,7,0
TXN_NOV_000172,2025-11,9943.424773574458,12,joias,11,22,1
TXN_NOV_000173,2025-11,450.5083006070606,19,assinatura,9,6,0
TXN_NOV_000174,2025-11,1529.9206483393891,13,eletronicos,7,10,1
TXN_NOV_000175,2025-11,104.12021736641442,15,transporte,3,1,0
TXN_NOV_000176,2025-11,136.7333987552202,14,lazer,6,3,0
TXN_NOV_000177,2025-11,42.22394497384258,14,alimentacao,1,2,0
TXN_NOV_000178,2025-11,1805.1294479127519,16,vestuario,4,5,0
TXN_NOV_000179,2025-11,172.27479918032643,12,transporte,3,2,0
TXN_NOV_000180,2025-11,10.0,8,alimentacao,1,3,0
TXN_NOV_000181,2025-11,82.58550268986627,8,farmacia,2,4,0
TXN_NOV_000182,2025-11,273.42466406504747,10,alimentacao,1,1,0
TXN_NOV_000183,2025-11,21.68078481931607,13,farmacia,2,1,0
TXN_NOV_000184,2025-11,1031.0916292946067,1,eletronicos,7,3,0
TXN_NOV_000185,2025-11,1736.2482223450038,10,eletronicos,7,10,1
TXN_NOV_000186,2025-11,357.43685107627806,21,livros,8,3,0
TXN_NOV_000187,2025-11,1476.1884277128586,0,supermercado,10,3,0
TXN_NOV_000188,2025-11,5975.440695125795,10,pix,13,21,1
TXN_NOV_000189,2025-11,3376.217430479003,23,joias,11,11,1
TXN_NOV_000190,2025-11,184.49917775873803,16,farmacia,2,3,0
TXN_NOV_000191,2025-11,1132.4372947423192,23,supermercado,10,6,0
TXN_NOV_000192,2025-11,431.71455624817514,20,assinatura,9,1,0
TXN_NOV_000193,2025-11,4644.6055503766565,2,joias,11,15,1
TXN_NOV_000194,2025-11,5114.987478950035,16,joias,11,24,1
TXN_NOV_000195,2025-11,48.06496736033474,12,transporte,3,4,0
TXN_NOV_000196,2025-11,48.925128560431915,13,transporte,3,1,0
TXN_NOV_000197,2025-11,546.4034739145769,20,eletronicos,7,1,0
TXN_NOV_000198,2025-11,3772.369998473235,19,eletronicos,7,24,1
TXN_NOV_000199,2025-11,348.25591560606074,22,livros,8,3,0
TXN_NOV_000200,2025-11,175.69594304413633,19,lazer,6,6,0
TXN_NOV_000201,2025-11,342.90557495431614,19,assinatura,9,3,0
TXN_NOV_000202,2025-11,2018.6189144657683,14,eletronicos,7,13,1
TXN_NOV_000203,2025-11,119.5976760240437,16,transporte,3,5,0
TXN_NOV_000204,2025-11,1320.1865772343149,4,vestuario,4,6,0
TXN_NOV_000205,2025-11,110.11248957556917,8,alimentacao,1,3,0
TXN_NOV_000206,2025-11,562.5087096161878,16,restaurante,5,3,0
TXN_NOV_000207,2025-11,67.70021544422849,17,alimentacao,1,2,0
TXN_NOV_000208,2025-11,395.05242014926546,23,assinatura,9,3,0
TXN_NOV_000209,2025-11,1769.7138241378398,11,eletronicos,7,4,0
TXN_NOV_000210,2025-11,3772.2976113073523,8,vestuario,4,9,0
TXN_NOV_000211,2025-11,188.62756880794007,13,restaurante,5,5,0
TXN_NOV_000212,2025-11,7589.192390309129,13,transferencia,14,32,1
TXN_NOV_000213,2025-11,6769.531113031152,11,pix,13,19,1
TXN_NOV_000214,2025-11,113.92904600546471,13,alimentacao,1,2,0
TXN_NOV_000215,2025-11,96.29306899087963,14,alimentacao,1,2,0
TXN_NOV_000216,2025-11,321.8230837224128,21,lazer,6,2,0
TXN_NOV_000217,2025-11,274.80510025115456,17,restaurante,5,3,0
TXN_NOV_000218,2025-11,42.016807809574985,16,farmacia,2,2,0
TXN_NOV_000219,2025-11,572.2169976986886,18,lazer,6,2,0
TXN_NOV_000220,2025-11,222.91913162647614,15,farmacia,2,3,0
TXN_NOV_000221,2025-11,258.96207571892637,21,restaurante,5,4,0
TXN_NOV_000222,2025-11,5418.298086585215,8,joias,11,26,1
TXN_NOV_000223,2025-11,356.3043186708054,23,assinatura,9,1,0
TXN_NOV_000224,2025-11,375.3207351679234,13,restaurante,5,4,0
TXN_NOV_000225,2025-11,14.557462934841855,12,alimentacao,1,3,0
TXN_NOV_000226,2025-11,1393.6237419312638,22,supermercado,10,8,0
TXN_NOV_000227,2025-11,77.6503923842225,12,farmacia,2,1,0
TXN_NOV_000228,2025-11,204.41990988504497,20,eletronicos,7,1,0
TXN_NOV_000229,2025-11,5622.882958647106,2,eletronicos,7,11,1
TXN_NOV_000230,2025-11,475.5696040690248,22,eletronicos,7,4,0
TXN_NOV_000231,2025-11,2500.0,2,eletronicos,7,20,1
TXN_NOV_000232,2025-11,1405.0485965438486,16,vestuario,4,6,0
TXN_NOV_000233,2025-11,3500.0,21,eletronicos,7,27,1
TXN_NOV_000234,2025-11,1101.6847537420317,7,eletronicos,7,5,0
TXN_NOV_000235,2025-11,8835.817613362231,8,pix,13,20,1
TXN_NOV_000236,2025-11,374.3901310150191,17,lazer,6,4,0
TXN_NOV_000237,2025-11,304.0858241826841,13,restaurante,5,1,0
TXN_NOV_000238,2025-11,371.3431859172012,12,vestuario,4,6,0
TXN_NOV_000239,2025-11,193.0854695805336,19,livros,8,3,0
TXN_NOV_000240,2025-11,177.48146610593716,19,livros,8,6,0
TXN_NOV_000241,2025-11,1098.776656405575,23,vestuario,4,4,0
TXN_NOV_000242,2025-11,1764.4137942494228,4,eletronicos,7,7,0
TXN_NOV_000243,2025-11,38.83470009486805,9,alimentacao,1,2,0
TXN_NOV_000244,2025-11,1662.0631394472327,11,eletronicos,7,3,0
TXN_NOV_000245,2025-11,1734.9862493249032,21,eletronicos,7,4,0
TXN_NOV_000246,2025-11,170.99613200319163,14,transporte,3,1,0
TXN_NOV_000247,2025-11,370.90244250179035,10,alimentacao,1,1,0
TXN_NOV_000248,2025-11,508.1894540584626,22,assinatura,9,4,0
TXN_NOV_000249,2025-11,550.4280178120448,20,assinatura,9,5,0
TXN_NOV_000250,2025-11,642.24140719356,13,vestuario,4,2,0
TXN_NOV_000251,2025-11,2942.505503101101,15,pix,13,12,1
TXN_NOV_000252,2025-11,497.6138159234767,19,livros,8,3,0
TXN_NOV_000253,2025-11,594.3969079698788,22,assinatura,9,3,0
TXN_NOV_000254,2025-11,161.9505193471487,10,farmacia,2,2,0
TXN_NOV_000255,2025-11,179.78044224871746,20,livros,8,1,0
TXN_NOV_000256,2025-11,732.2904056174567,12,vestuario,4,4,0
TXN_NOV_000257,2025-11,1989.5584058930383,21,vestuario,4,3,0
TXN_NOV_000258,2025-11,248.255162816256,19,restaurante,5,5,0
TXN_NOV_000259,2025-11,498.10656483660205,21,eletronicos,7,3,0
TXN_NOV_000260,2025-11,979.9511160140205,19,vestuario,4,2,0
TXN_NOV_000261,2025-11,226.8349542736419,17,restaurante,5,3,0
TXN_NOV_000262,2025-11,233.64771810161608,22,livros,8,1,0
TXN_NOV_000263,2025-11,242.14972162748438,15,vestuario,4,5,0
TXN_NOV_000264,2025-11,155.18324795569632,11,alimentacao,1,2,0
TXN_NOV_000265,2025-11,3123.66027338545,0,eletronicos,7,18,1
TXN_NOV_000266,2025-11,80.37510635692514,8,alimentacao,1,3,0
TXN_NOV_000267,2025-11,250.8178432030886,21,vestuario,4,1,0
TXN_NOV_000268,2025-11,177.52530951065077,17,alimentacao,1,2,0
TXN_NOV_000269,2025-11,224.71463648096582,16,alimentacao,1,1,0
TXN_NOV_000270,2025-11,319.2884665422089,15,farmacia,2,3,0
TXN_NOV_000271,2025-11,179.14740954242396,22,livros,8,4,0
TXN_NOV_000272,2025-11,534.2522776247079,21,assinatura,9,1,0
TXN_NOV_000273,2025-11,594.511480225256,19,restaurante,5,4,0
TXN_NOV_000274,2025-11,123.1553775265987,19,eletronicos,7,2,0
TXN_NOV_000275,2025-11,337.571791821732,16,transporte,3,1,0
TXN_NOV_000276,2025-11,437.11736945993425,19,vestuario,4,4,0
TXN_NOV_000277,2025-11,1369.2963731902655,4,vestuario,4,6,0
TXN_NOV_000278,2025-11,1571.7603847581904,13,vestuario,4,6,0
TXN_NOV_000279,2025-11,95.19328704621566,17,farmacia,2,1,0
TXN_NOV_000280,2025-11,100.0,14,vestuario,4,3,0
TXN_NOV_000281,2025-11,660.507104837011,20,eletronicos,7,4,0
TXN_NOV_000282,2025-11,248.69351528471213,14,farmacia,2,3,0
TXN_NOV_000283,2025-11,85.88684720925029,16,farmacia,2,1,0
TXN_NOV_000284,2025-11,100.0,17,lazer,6,3,0
TXN_NOV_000285,2025-11,127.87062614945988,20,restaurante,5,3,0
TXN_NOV_000286,2025-11,1715.7374065822742,16,transferencia,14,14,1
TXN_NOV_000287,2025-11,1419.6761383240007,17,vestuario,4,9,0
TXN_NOV_000288,2025-11,430.6116336285895,13,lazer,6,2,0
TXN_NOV_000289,2025-11,115.78252793142704,13,alimentacao,1,2,0
TXN_NOV_000290,2025-11,642.2267512301831,20,livros,8,2,0
TXN_NOV_000291,2025-11,320.08800386077036,23,assinatura,9,1,0
TXN_NOV_000292,2025-11,922.8023139116033,2,eletronicos,7,5,0
TXN_NOV_000293,2025-11,369.4617330473763,19,lazer,6,1,0
TXN_NOV_000294,2025-11,618.3390275687949,21,vestuario,4,3,0
TXN_NOV_000295,2025-11,261.4820278357591,17,vestuario,4,6,0
TXN_NOV_000296,2025-11,327.8094260085624,19,assinatura,9,3,0
TXN_NOV_000297,2025-11,315.70341986878924,16,transporte,3,3,0
TXN_NOV_000298,2025-11,886.4448493129206,19,vestuario,4,3,0
TXN_NOV_000299,2025-11,423.19264186186615,16,restaurante,5,1,0
TXN_NOV_000300,2025-11,155.28906380801521,13,alimentacao,1,2,0
TXN_NOV_000301,2025-11,1452.0511636285296,16,pix,13,12,1
TXN_NOV_000302,2025-11,11.725636509592706,13,alimentacao,1,1,0
TXN_NOV_000303,2025-11,1123.371985931769,23,eletronicos,7,7,0
TXN_NOV_000304,2025-11,625.091235055485,21,vestuario,4,3,0
TXN_NOV_000305,2025-11,2591.1654141901167,16,supermercado,10,5,0
TXN_NOV_000306,2025-11,246.99124436882832,22,eletronicos,7,1,0
TXN_NOV_000307,2025-11,367.2921674535635,21,restaurante,5,1,0
TXN_NOV_000308,2025-11,225.32399036929726,13,alimentacao,1,3,0
TXN_NOV_000309,2025-11,68.02653414045521,16,farmacia,2,2,0
TXN_NOV_000310,2025-11,209.27046053035116,23,assinatura,9,1,0
TXN_NOV_000311,2025-11,1038.7955697085415,3,supermercado,10,6,0
TXN_NOV_000312,2025-11,1080.3932740545918,18,eletronicos,7,8,0
TXN_NOV_000313,2025-11,298.6507757057207,20,vestuario,4,4,0
TXN_NOV_000314,2025-11,791.7533878769015,13,lazer,6,2,0
TXN_NOV_000315,2025-11,454.28616852031564,18,vestuario,4,3,0
TXN_NOV_000316,2025-11,208.87813611592478,19,restaurante,5,2,0
TXN_NOV_000317,2025-11,261.0972241595091,20,lazer,6,2,0
TXN_NOV_000318,2025-11,861.9993694239294,10,transferencia,14,9,1
TXN_NOV_000319,2025-11,165.30176566825938,11,alimentacao,1,1,0
TXN_NOV_000320,2025-11,106.2173767033226,11,farmacia,2,1,0
TXN_NOV_000321,2025-11,61.58092584816341,14,alimentacao,1,4,0
TXN_NOV_000322,2025-11,7631.866255412091,16,joias,11,19,1
TXN_NOV_000323,2025-11,727.1853176157213,22,livros,8,3,0
TXN_NOV_000324,2025-11,387.32341767920735,21,restaurante,5,2,0
TXN_NOV_000325,2025-11,235.66684218819276,22,assinatura,9,2,0
TXN_NOV_000326,2025-11,284.9777618319915,20,restaurante,5,3,0
TXN_NOV_000327,2025-11,364.17019299773546,18,vestuario,4,4,0
TXN_NOV_000328,2025-11,238.02895973234698,22,assinatura,9,1,0
TXN_NOV_000329,2025-11,607.5932035242699,6,eletronicos,7,3,0
TXN_NOV_000330,2025-11,59.54042826463654,13,farmacia,2,2,0
TXN_NOV_000331,2025-11,425.9917177662503,17,vestuario,4,4,0
TXN_NOV_000332,2025-11,1913.2747379760058,3,eletronicos,7,3,0
TXN_NOV_000333,2025-11,264.4254799526083,20,assinatura,9,5,0
TXN_NOV_000334,2025-11,902.9150141052895,16,pix,13,10,1
TXN_NOV_000335,2025-11,91.98098134453,8,transporte,3,1,0
TXN_NOV_000336,2025-11,369.41434129507576,22,livros,8,5,0
TXN_NOV_000337,2025-11,5998.649112192842,12,joias,11,20,1
TXN_NOV_000338,2025-11,168.35791201735174,12,vestuario,4,2,0
TXN_NOV_000339,2025-11,105.0299948727756,11,alimentacao,1,1,0
TXN_NOV_000340,2025-11,6978.196284967093,11,pix,13,19,1
TXN_NOV_000341,2025-11,601.2953620354123,21,assinatura,9,2,0
TXN_NOV_000342,2025-11,203.9797683589388,20,eletronicos,7,1,0
TXN_NOV_000343,2025-11,6858.647646393902,11,transferencia,14,18,1
TXN_NOV_000344,2025-11,49.83078346571525,16,transporte,3,3,0
TXN_NOV_000345,2025-11,1546.460856033439,3,eletronicos,7,4,0
TXN_NOV_000346,2025-11,307.5726918393571,12,restaurante,5,7,0
TXN_NOV_000347,2025-11,36.74044097425518,9,transporte,3,3,0
TXN_NOV_000348,2025-11,265.3115251911307,16,vestuario,4,7,0
TXN_NOV_000349,2025-11,1763.733794603201,15,supermercado,10,5,0
TXN_NOV_000350,2025-11,527.5410440693564,16,vestuario,4,3,0
TXN_NOV_000351,2025-11,359.0323057258108,19,assinatura,9,3,0
TXN_NOV_000352,2025-11,410.6437368004464,20,restaurante,5,3,0
TXN_NOV_000353,2025-11,259.5309600078601,20,restaurante,5,1,0
TXN_NOV_000354,2025-11,272.56366736612705,18,vestuario,4,2,0
TXN_NOV_000355,2025-11,707.6113022794774,17,supermercado,10,4,0
TXN_NOV_000356,2025-11,52.21279318395108,8,transporte,3,2,0
TXN_NOV_000357,2025-11,984.0330459846376,17,supermercado,10,5,0
TXN_NOV_000358,2025-11,384.85841513186034,20,assinatura,9,2,0
TXN_NOV_000359,2025-11,245.51612076701397,23,livros,8,1,0
TXN_NOV_000360,2025-11,224.4817435920926,23,eletronicos,7,4,0
TXN_NOV_000361,2025-11,109.6908180918335,8,farmacia,2,1,0
TXN_NOV_000362,2025-11,1008.0259525925321,10,supermercado,10,8,0
TXN_NOV_000363,2025-11,919.8127873453925,14,vestuario,4,10,0
TXN_NOV_000364,2025-11,2076.463889583222,21,eletronicos,7,6,0
TXN_NOV_000365,2025-11,330.5916045745033,20,assinatura,9,2,0
TXN_NOV_000366,2025-11,244.2079295456961,21,eletronicos,7,2,0
TXN_NOV_000367,2025-11,6051.348527903136,15,joias,11,22,1
TXN_NOV_000368,2025-11,340.51794696899464,19,restaurante,5,5,0
TXN_NOV_000369,2025-11,4965.200634620927,14,joias,11,18,1
TXN_NOV_000370,2025-11,181.61774571604886,11,alimentacao,1,4,0
TXN_NOV_000371,2025-11,734.2873908923691,7,supermercado,10,7,0
TXN_NOV_000372,2025-11,90.62260027449322,13,transporte,3,2,0
TXN_NOV_000373,2025-11,307.34031083171686,16,lazer,6,3,0
TXN_NOV_000374,2025-11,328.26070914567754,19,livros,8,5,0
TXN_NOV_000375,2025-11,660.0332434482301,12,vestuario,4,4,0
TXN_NOV_000376,2025-11,518.4267052110474,12,lazer,6,2,0
TXN_NOV_000377,2025-11,377.56203154009194,14,vestuario,4,3,0
